shadow_idx,level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,level,anchor,cap,exit_reason,pnl,gap_through,source,entry_ts
1048,1538_lower,2024-01-02,2024,lower,2024-01-02 09:56:00-05:00,2024-01-02 10:02:00-05:00,16727.620588496313,16785.370588496313,16727.620588496313,38.5,57.75,TP,57.75,False,validation,2024-01-02 14:56:00+00:00
1049,1544_lower,2024-01-03,2024,lower,2024-01-03 07:35:00-05:00,2024-01-03 09:08:00-05:00,16606.828216044698,16606.828216044698,16606.828216044698,29.75,44.625,BE,0.0,False,validation,2024-01-03 12:35:00+00:00
1050,1532_lower,2024-01-04,2024,lower,2024-01-04 08:21:00-05:00,2024-01-04 10:49:00-05:00,16488.54939710143,16535.42439710143,16488.54939710143,31.25,46.875,TP,46.875,False,validation,2024-01-04 13:21:00+00:00
1051,1545_lower,2024-01-05,2024,lower,2024-01-05 00:20:00-05:00,2024-01-05 01:34:00-05:00,16435.46891329104,16411.84391329104,16435.46891329104,15.75,23.625,SL,-23.625,False,validation,2024-01-05 05:20:00+00:00
1052,1550_upper,2024-01-11,2024,upper,2024-01-10 20:07:00-05:00,2024-01-10 21:00:00-05:00,16987.228593438093,16987.228593438093,16987.228593438093,27.5,41.25,BE,-0.0,False,validation,2024-01-11 01:07:00+00:00
1053,1544_upper,2024-01-11,2024,upper,2024-01-11 03:26:00-05:00,2024-01-11 04:09:00-05:00,17043.921783955302,17025.171783955302,17043.921783955302,12.5,18.75,TP,18.75,False,validation,2024-01-11 08:26:00+00:00
1054,1553_lower,2024-01-16,2024,lower,2024-01-16 03:03:00-05:00,2024-01-16 03:49:00-05:00,16837.32090714007,16837.32090714007,16837.32090714007,27.75,41.625,BE,0.0,False,validation,2024-01-16 08:03:00+00:00
1055,1554_lower,2024-01-17,2024,lower,2024-01-17 09:48:00-05:00,2024-01-17 15:00:00-05:00,16716.46127168041,16825.75,16716.46127168041,85.25,127.875,cutoff,109.2887283195887,False,validation,2024-01-17 14:48:00+00:00
1056,1555_upper,2024-01-18,2024,upper,2024-01-18 07:37:00-05:00,2024-01-18 11:32:00-05:00,17013.626595573453,17100.626595573453,17013.626595573453,58.0,87.0,SL,-87.0,False,validation,2024-01-18 12:37:00+00:00
1057,1556_upper,2024-01-19,2024,upper,2024-01-18 21:48:00-05:00,2024-01-18 22:37:00-05:00,17169.014278191687,17169.014278191687,17169.014278191687,27.75,41.625,BE,-0.0,False,validation,2024-01-19 02:48:00+00:00
1058,1543_upper,2024-01-19,2024,upper,2024-01-19 03:59:00-05:00,2024-01-19 04:49:00-05:00,17209.447723507175,17209.447723507175,17209.447723507175,39.0,58.5,BE,-0.0,False,validation,2024-01-19 08:59:00+00:00
1059,1541_upper,2024-01-19,2024,upper,2024-01-19 05:51:00-05:00,2024-01-19 09:29:00-05:00,17241.52214873588,17188.64714873588,17241.52214873588,35.25,52.875,TP,52.875,False,validation,2024-01-19 10:51:00+00:00
1060,1559_upper,2024-01-24,2024,upper,2024-01-24 01:52:00-05:00,2024-01-24 04:24:00-05:00,17629.672967767547,17658.172967767547,17629.672967767547,19.0,28.5,SL,-28.5,False,validation,2024-01-24 06:52:00+00:00
1061,1560_lower,2024-01-26,2024,lower,2024-01-25 20:00:00-05:00,2024-01-25 23:42:00-05:00,17524.716559417848,17492.841559417848,17524.716559417848,21.25,31.875,SL,-31.875,False,validation,2024-01-26 01:00:00+00:00
1062,1563_lower,2024-01-31,2024,lower,2024-01-31 04:15:00-05:00,2024-01-31 04:20:00-05:00,17406.34184385252,17365.09184385252,17406.34184385252,27.5,41.25,SL,-41.25,False,validation,2024-01-31 09:15:00+00:00
1063,1558_lower,2024-01-31,2024,lower,2024-01-31 06:01:00-05:00,2024-01-31 06:24:00-05:00,17338.545866728375,17379.420866728375,17338.545866728375,27.25,40.875,TP,40.875,False,validation,2024-01-31 11:01:00+00:00
1064,1568_upper,2024-02-09,2024,upper,2024-02-09 03:02:00-05:00,2024-02-09 08:31:00-05:00,17902.655592144743,17940.905592144743,17902.655592144743,25.5,38.25,SL,-38.25,False,validation,2024-02-09 08:02:00+00:00
1065,1573_lower,2024-02-13,2024,lower,2024-02-13 03:46:00-05:00,2024-02-13 04:47:00-05:00,17892.693496105894,17864.193496105894,17892.693496105894,19.0,28.5,SL,-28.5,False,validation,2024-02-13 08:46:00+00:00
1066,1572_lower,2024-02-13,2024,lower,2024-02-13 08:30:00-05:00,2024-02-13 08:32:00-05:00,17738.414944922893,17682.164944922893,17738.414944922893,37.5,56.25,SL,-56.25,False,validation,2024-02-13 13:30:00+00:00
1067,1575_upper,2024-02-16,2024,upper,2024-02-16 03:18:00-05:00,2024-02-16 08:30:00-05:00,17990.626370761616,17949.751370761616,17990.626370761616,27.25,40.875,TP,40.875,False,validation,2024-02-16 08:18:00+00:00
1068,1576_lower,2024-02-20,2024,lower,2024-02-19 21:00:00-05:00,2024-02-19 22:13:00-05:00,17676.52460225718,17676.52460225718,17676.52460225718,74.75,112.125,BE,0.0,False,validation,2024-02-20 02:00:00+00:00
1069,1578_lower,2024-02-20,2024,lower,2024-02-20 03:21:00-05:00,2024-02-20 04:02:00-05:00,17652.603222612077,17694.228222612077,17652.603222612077,27.75,41.625,TP,41.625,False,validation,2024-02-20 08:21:00+00:00
1070,1575_lower,2024-02-20,2024,lower,2024-02-20 09:40:00-05:00,2024-02-20 10:03:00-05:00,17593.123629238384,17528.623629238384,17593.123629238384,43.0,64.5,SL,-64.5,False,validation,2024-02-20 14:40:00+00:00
1071,1578_upper,2024-02-22,2024,upper,2024-02-22 09:45:00-05:00,2024-02-22 12:20:00-05:00,17928.521777387923,17982.896777387923,17928.521777387923,36.25,54.375,SL,-54.375,False,validation,2024-02-22 14:45:00+00:00
1072,1581_upper,2024-02-23,2024,upper,2024-02-23 09:20:00-05:00,2024-02-23 10:43:00-05:00,18108.59940195433,18032.09940195433,18108.59940195433,51.0,76.5,TP,76.5,False,validation,2024-02-23 14:20:00+00:00
1073,1582_lower,2024-02-28,2024,lower,2024-02-28 04:41:00-05:00,2024-02-28 09:34:00-05:00,17902.034269207063,17902.034269207063,17902.034269207063,48.25,72.375,BE,0.0,False,validation,2024-02-28 09:41:00+00:00
1074,1583_lower,2024-02-29,2024,lower,2024-02-29 03:10:00-05:00,2024-02-29 06:06:00-05:00,17839.442824688555,17887.442824688555,17839.442824688555,32.0,48.0,TP,48.0,False,validation,2024-02-29 08:10:00+00:00
1075,1577_upper,2024-03-01,2024,upper,2024-03-01 02:03:00-05:00,2024-03-01 03:48:00-05:00,18145.110202593296,18121.110202593296,18145.110202593296,16.0,24.0,TP,24.0,False,validation,2024-03-01 07:03:00+00:00
1076,1588_lower,2024-03-05,2024,lower,2024-03-05 01:31:00-05:00,2024-03-05 02:18:00-05:00,18169.62004403596,18169.62004403596,18169.62004403596,26.0,39.0,BE,0.0,False,validation,2024-03-05 06:31:00+00:00
1077,1596_lower,2024-03-15,2024,lower,2024-03-15 09:45:00-04:00,2024-03-15 10:48:00-04:00,18078.053768774236,18154.553768774236,18078.053768774236,51.0,76.5,TP,76.5,False,validation,2024-03-15 13:45:00+00:00
1078,1597_upper,2024-03-18,2024,upper,2024-03-18 09:46:00-04:00,2024-03-18 09:52:00-04:00,18353.50334997892,18313.37834997892,18353.50334997892,26.75,40.125,TP,40.125,False,validation,2024-03-18 13:46:00+00:00
1079,1598_lower,2024-03-19,2024,lower,2024-03-19 07:37:00-04:00,2024-03-19 09:43:00-04:00,18106.176019092043,18055.551019092043,18106.176019092043,33.75,50.625,SL,-50.625,False,validation,2024-03-19 11:37:00+00:00
1080,1599_upper,2024-03-20,2024,upper,2024-03-20 07:29:00-04:00,2024-03-20 09:30:00-04:00,18320.328722424598,18320.328722424598,18320.328722424598,38.25,57.375,BE,-0.0,False,validation,2024-03-20 11:29:00+00:00
1081,1592_upper,2024-03-21,2024,upper,2024-03-20 19:07:00-04:00,2024-03-21 02:27:00-04:00,18569.96596831918,18624.34096831918,18569.96596831918,36.25,54.375,SL,-54.375,False,validation,2024-03-20 23:07:00+00:00
1082,1601_lower,2024-03-22,2024,lower,2024-03-22 08:17:00-04:00,2024-03-22 09:47:00-04:00,18500.87567788597,18500.87567788597,18500.87567788597,78.25,117.375,BE,0.0,False,validation,2024-03-22 12:17:00+00:00
1083,1602_lower,2024-04-02,2024,lower,2024-04-02 08:40:00-04:00,2024-04-02 09:08:00-04:00,18375.152865133503,18309.152865133503,18375.152865133503,44.0,66.0,SL,-66.0,False,validation,2024-04-02 12:40:00+00:00
1084,1603_lower,2024-04-02,2024,lower,2024-04-02 09:33:00-04:00,2024-04-02 15:00:00-04:00,18265.28429594975,18277.25,18265.28429594975,86.75,130.125,cutoff,11.96570405024977,False,validation,2024-04-02 13:33:00+00:00
1085,1609_upper,2024-04-04,2024,upper,2024-04-04 09:00:00-04:00,2024-04-04 09:46:00-04:00,18542.060069309577,18542.060069309577,18542.060069309577,99.5,149.25,BE,-0.0,False,validation,2024-04-04 13:00:00+00:00
1086,1612_lower,2024-04-10,2024,lower,2024-04-10 08:36:00-04:00,2024-04-10 08:36:00-04:00,18099.594831948525,18074.094831948525,18099.594831948525,17.0,25.5,SL,-25.5,False,validation,2024-04-10 12:36:00+00:00
1087,1620_lower,2024-04-19,2024,lower,2024-04-18 21:04:00-04:00,2024-04-18 21:30:00-04:00,17410.581461499758,17296.206461499758,17410.581461499758,76.25,114.375,SL,-114.375,False,validation,2024-04-19 01:04:00+00:00
1088,1622_upper,2024-04-23,2024,upper,2024-04-23 09:56:00-04:00,2024-04-23 13:49:00-04:00,17525.21619148364,17626.84119148364,17525.21619148364,67.75,101.625,SL,-101.625,False,validation,2024-04-23 13:56:00+00:00
1089,1623_upper,2024-04-24,2024,upper,2024-04-23 21:19:00-04:00,2024-04-24 05:51:00-04:00,17720.605247732077,17669.980247732077,17720.605247732077,33.75,50.625,TP,50.625,False,validation,2024-04-24 01:19:00+00:00
1090,1624_upper,2024-04-29,2024,upper,2024-04-29 08:54:00-04:00,2024-04-29 09:40:00-04:00,17928.001554531023,17871.751554531023,17928.001554531023,37.5,56.25,TP,56.25,False,validation,2024-04-29 12:54:00+00:00
1091,1630_upper,2024-05-03,2024,upper,2024-05-03 08:30:00-04:00,2024-05-03 08:30:00-04:00,17819.63219946777,17867.25719946777,17819.63219946777,31.75,47.625,SL,-47.625,False,validation,2024-05-03 12:30:00+00:00
1092,1626_upper,2024-05-03,2024,upper,2024-05-03 09:45:00-04:00,2024-05-03 10:44:00-04:00,17980.92676687437,17980.92676687437,17980.92676687437,219.0,200.0,BE,-0.0,False,validation,2024-05-03 13:45:00+00:00
1093,1618_upper,2024-05-06,2024,upper,2024-05-06 09:38:00-04:00,2024-05-06 10:24:00-04:00,18099.553537313357,18099.553537313357,18099.553537313357,35.25,52.875,BE,-0.0,False,validation,2024-05-06 13:38:00+00:00
1094,1634_upper,2024-05-10,2024,upper,2024-05-10 09:35:00-04:00,2024-05-10 10:21:00-04:00,18318.397605320453,18240.022605320453,18318.397605320453,52.25,78.375,TP,78.375,False,validation,2024-05-10 13:35:00+00:00
1095,1636_upper,2024-05-15,2024,upper,2024-05-15 08:30:00-04:00,2024-05-15 08:30:00-04:00,18479.93747753404,18501.31247753404,18479.93747753404,14.25,21.375,SL,-21.375,False,validation,2024-05-15 12:30:00+00:00
1096,1644_upper,2024-05-23,2024,upper,2024-05-22 22:59:00-04:00,2024-05-23 08:32:00-04:00,18941.47583772364,19012.35083772364,18941.47583772364,47.25,70.875,SL,-70.875,False,validation,2024-05-23 02:59:00+00:00
1097,1646_upper,2024-05-28,2024,upper,2024-05-28 04:14:00-04:00,2024-05-28 07:00:00-04:00,18958.714051933915,18912.214051933915,18958.714051933915,31.0,46.5,TP,46.5,False,validation,2024-05-28 08:14:00+00:00
1098,1647_lower,2024-05-29,2024,lower,2024-05-29 09:27:00-04:00,2024-05-29 10:24:00-04:00,18759.35066828225,18853.10066828225,18759.35066828225,62.5,93.75,TP,93.75,False,validation,2024-05-29 13:27:00+00:00
1099,1641_lower,2024-05-31,2024,lower,2024-05-30 20:35:00-04:00,2024-05-30 21:02:00-04:00,18508.723924773964,18544.348924773964,18508.723924773964,23.75,35.625,TP,35.625,False,validation,2024-05-31 00:35:00+00:00
1100,1653_upper,2024-06-05,2024,upper,2024-06-05 07:40:00-04:00,2024-06-05 08:39:00-04:00,18807.187537455477,18807.187537455477,18807.187537455477,23.5,35.25,BE,-0.0,False,validation,2024-06-05 11:40:00+00:00
1101,1651_upper,2024-06-05,2024,upper,2024-06-05 09:29:00-04:00,2024-06-05 10:21:00-04:00,18848.519801691476,18848.519801691476,18848.519801691476,50.25,75.375,BE,-0.0,False,validation,2024-06-05 13:29:00+00:00
1102,1655_upper,2024-06-12,2024,upper,2024-06-11 19:00:00-04:00,2024-06-12 08:29:00-04:00,19260.324238183544,19299.324238183544,19260.324238183544,26.0,39.0,SL,-39.0,False,validation,2024-06-11 23:00:00+00:00
1103,1659_upper,2024-06-13,2024,upper,2024-06-13 03:14:00-04:00,2024-06-13 05:29:00-04:00,19663.67406997938,19616.79906997938,19663.67406997938,31.25,46.875,TP,46.875,False,validation,2024-06-13 07:14:00+00:00
1104,1660_upper,2024-06-17,2024,upper,2024-06-16 20:00:00-04:00,2024-06-17 02:01:00-04:00,19973.0,19944.125,19803.81760183625,19.25,28.875,TP,28.875,True,validation,2024-06-17 00:00:00+00:00
1105,1663_upper,2024-06-20,2024,upper,2024-06-20 03:30:00-04:00,2024-06-20 04:31:00-04:00,20350.794364611076,20311.794364611076,20350.794364611076,26.0,39.0,TP,39.0,False,validation,2024-06-20 07:30:00+00:00
1106,1668_upper,2024-06-26,2024,upper,2024-06-26 03:24:00-04:00,2024-06-26 03:54:00-04:00,20035.72334406313,20062.72334406313,20035.72334406313,18.0,27.0,SL,-27.0,False,validation,2024-06-26 07:24:00+00:00
1107,1667_upper,2024-06-28,2024,upper,2024-06-28 08:16:00-04:00,2024-06-28 08:30:00-04:00,20140.576519285627,20156.701519285627,20140.576519285627,10.75,16.125,SL,-16.125,False,validation,2024-06-28 12:16:00+00:00
1108,1665_upper,2024-07-05,2024,upper,2024-07-05 02:19:00-04:00,2024-07-05 08:30:00-04:00,20444.24095361413,20465.99095361413,20444.24095361413,14.5,21.75,SL,-21.75,False,validation,2024-07-05 06:19:00+00:00
1109,1679_upper,2024-07-11,2024,upper,2024-07-11 08:30:00-04:00,2024-07-11 08:30:00-04:00,20938.09926077548,20949.72426077548,20938.09926077548,7.75,11.625,SL,-11.625,False,validation,2024-07-11 12:30:00+00:00
1110,1682_lower,2024-07-17,2024,lower,2024-07-17 03:06:00-04:00,2024-07-17 07:33:00-04:00,20414.57002644139,20267.94502644139,20414.57002644139,97.75,146.625,SL,-146.625,False,validation,2024-07-17 07:06:00+00:00
1111,1676_lower,2024-07-17,2024,lower,2024-07-17 07:34:00-04:00,2024-07-17 09:28:00-04:00,20261.602184664134,20261.602184664134,20261.602184664134,47.25,70.875,BE,0.0,False,validation,2024-07-17 11:34:00+00:00
1112,1675_lower,2024-07-17,2024,lower,2024-07-17 09:29:00-04:00,2024-07-17 10:00:00-04:00,20256.45953439659,20185.95953439659,20256.45953439659,47.0,70.5,SL,-70.5,False,validation,2024-07-17 13:29:00+00:00
1113,1669_lower,2024-07-19,2024,lower,2024-07-19 03:44:00-04:00,2024-07-19 06:04:00-04:00,19756.5900361896,19879.2150361896,19756.5900361896,81.75,122.625,TP,122.625,False,validation,2024-07-19 07:44:00+00:00
1114,1688_lower,2024-07-24,2024,lower,2024-07-24 00:20:00-04:00,2024-07-24 04:18:00-04:00,19747.333224551483,19703.083224551483,19747.333224551483,29.5,44.25,SL,-44.25,False,validation,2024-07-24 04:20:00+00:00
1115,1687_lower,2024-07-24,2024,lower,2024-07-24 04:24:00-04:00,2024-07-24 07:05:00-04:00,19693.507880417463,19693.507880417463,19693.507880417463,45.25,67.875,BE,0.0,False,validation,2024-07-24 08:24:00+00:00
1116,1686_lower,2024-07-24,2024,lower,2024-07-24 09:34:00-04:00,2024-07-24 10:41:00-04:00,19594.19393318252,19447.94393318252,19594.19393318252,97.5,146.25,SL,-146.25,False,validation,2024-07-24 13:34:00+00:00
1117,1694_upper,2024-08-01,2024,upper,2024-07-31 19:16:00-04:00,2024-08-01 04:08:00-04:00,19669.08822149362,19576.08822149362,19669.08822149362,62.0,93.0,TP,93.0,False,validation,2024-07-31 23:16:00+00:00
1118,1690_lower,2024-08-02,2024,lower,2024-08-01 22:22:00-04:00,2024-08-01 23:32:00-04:00,18719.653445721407,18799.153445721407,18719.653445721407,53.0,79.5,TP,79.5,False,validation,2024-08-02 02:22:00+00:00
1119,1696_lower,2024-08-05,2024,lower,2024-08-04 20:52:00-04:00,2024-08-05 00:36:00-04:00,18164.80585626501,17964.805856265015,18164.80585626501,144.25,200.0,SL,-200.0,False,validation,2024-08-05 00:52:00+00:00
1120,1697_upper,2024-08-06,2024,upper,2024-08-05 20:48:00-04:00,2024-08-06 04:13:00-04:00,18314.59494601252,18174.71994601252,18314.59494601252,93.25,139.875,TP,139.875,False,validation,2024-08-06 00:48:00+00:00
1121,1698_upper,2024-08-07,2024,upper,2024-08-07 09:32:00-04:00,2024-08-07 10:28:00-04:00,18519.82576537015,18417.07576537015,18519.82576537015,68.5,102.75,TP,102.75,False,validation,2024-08-07 13:32:00+00:00
1122,1701_upper,2024-08-13,2024,upper,2024-08-13 03:06:00-04:00,2024-08-13 06:27:00-04:00,18769.267023665285,18684.892023665285,18769.267023665285,56.25,84.375,TP,84.375,False,validation,2024-08-13 07:06:00+00:00
1123,1704_upper,2024-08-15,2024,upper,2024-08-15 09:52:00-04:00,2024-08-15 15:00:00-04:00,19420.629424864208,19566.5,19420.629424864208,233.25,200.0,cutoff,-145.87057513579202,False,validation,2024-08-15 13:52:00+00:00
1124,1705_upper,2024-08-16,2024,upper,2024-08-15 22:19:00-04:00,2024-08-15 23:40:00-04:00,19643.32445003435,19643.32445003435,19643.32445003435,36.5,54.75,BE,-0.0,False,validation,2024-08-16 02:19:00+00:00
1125,1711_lower,2024-08-27,2024,lower,2024-08-27 09:38:00-04:00,2024-08-27 10:24:00-04:00,19470.180575569306,19611.180575569306,19470.180575569306,94.0,141.0,TP,141.0,False,validation,2024-08-27 13:38:00+00:00
1126,1717_lower,2024-09-03,2024,lower,2024-09-03 09:31:00-04:00,2024-09-03 09:40:00-04:00,19440.876008721498,19372.626008721498,19440.876008721498,45.5,68.25,SL,-68.25,False,validation,2024-09-03 13:31:00+00:00
1127,1716_lower,2024-09-03,2024,lower,2024-09-03 09:54:00-04:00,2024-09-03 10:31:00-04:00,19336.51895963652,19268.26895963652,19336.51895963652,45.5,68.25,SL,-68.25,False,validation,2024-09-03 13:54:00+00:00
1128,1704_lower,2024-09-06,2024,lower,2024-09-06 03:14:00-04:00,2024-09-06 08:30:00-04:00,18787.370575135792,18874.745575135792,18787.370575135792,58.25,87.375,TP,87.375,False,validation,2024-09-06 07:14:00+00:00
1129,1722_upper,2024-09-11,2024,upper,2024-09-11 09:21:00-04:00,2024-09-11 10:14:00-04:00,18916.42852213519,18716.42852213519,18916.42852213519,144.75,200.0,TP,200.0,False,validation,2024-09-11 13:21:00+00:00
1130,1720_upper,2024-09-12,2024,upper,2024-09-12 00:34:00-04:00,2024-09-12 08:38:00-04:00,19315.447828247725,19253.572828247725,19315.447828247725,41.25,61.875,TP,61.875,False,validation,2024-09-12 04:34:00+00:00
1131,1718_upper,2024-09-16,2024,upper,2024-09-15 20:00:00-04:00,2024-09-16 04:07:00-04:00,19778.25,19778.25,19712.93003387691,48.0,72.0,BE,-0.0,True,validation,2024-09-16 00:00:00+00:00
1132,1716_upper,2024-09-17,2024,upper,2024-09-17 07:52:00-04:00,2024-09-17 09:50:00-04:00,19794.106040363484,19738.981040363484,19794.106040363484,36.75,55.125,TP,55.125,False,validation,2024-09-17 11:52:00+00:00
1133,1727_upper,2024-09-19,2024,upper,2024-09-19 02:25:00-04:00,2024-09-19 05:17:00-04:00,19901.30572855788,19974.43072855788,19901.30572855788,48.75,73.125,SL,-73.125,False,validation,2024-09-19 06:25:00+00:00
1134,1712_upper,2024-09-19,2024,upper,2024-09-19 09:12:00-04:00,2024-09-19 09:41:00-04:00,20029.50585661215,20072.25585661215,20029.50585661215,28.5,42.75,SL,-42.75,False,validation,2024-09-19 13:12:00+00:00
1135,1732_upper,2024-09-26,2024,upper,2024-09-25 20:01:00-04:00,2024-09-25 23:39:00-04:00,20288.360122640388,20352.110122640388,20288.360122640388,42.5,63.75,SL,-63.75,False,validation,2024-09-26 00:01:00+00:00
1136,1733_upper,2024-09-26,2024,upper,2024-09-26 00:53:00-04:00,2024-09-26 02:07:00-04:00,20378.651620315424,20445.401620315424,20378.651620315424,44.5,66.75,SL,-66.75,False,validation,2024-09-26 04:53:00+00:00
1137,1736_lower,2024-09-30,2024,lower,2024-09-30 07:38:00-04:00,2024-09-30 09:31:00-04:00,20143.4885118941,20197.8635118941,20143.4885118941,36.25,54.375,TP,54.375,False,validation,2024-09-30 11:38:00+00:00
1138,1739_upper,2024-10-04,2024,upper,2024-10-04 08:52:00-04:00,2024-10-04 09:38:00-04:00,20223.771768351384,20223.771768351384,20223.771768351384,42.25,63.375,BE,-0.0,False,validation,2024-10-04 12:52:00+00:00
1139,1741_upper,2024-10-14,2024,upper,2024-10-14 06:16:00-04:00,2024-10-14 07:38:00-04:00,20509.27467220082,20509.27467220082,20509.27467220082,25.25,37.875,BE,-0.0,False,validation,2024-10-14 10:16:00+00:00
1140,1744_upper,2024-10-14,2024,upper,2024-10-14 09:01:00-04:00,2024-10-14 09:43:00-04:00,20549.36248371189,20607.11248371189,20549.36248371189,38.5,57.75,SL,-57.75,False,validation,2024-10-14 13:01:00+00:00
1141,1745_upper,2024-10-14,2024,upper,2024-10-14 09:46:00-04:00,2024-10-14 10:00:00-04:00,20616.47541862654,20674.22541862654,20616.47541862654,38.5,57.75,SL,-57.75,False,validation,2024-10-14 13:46:00+00:00
1142,1755_upper,2024-10-25,2024,upper,2024-10-25 09:43:00-04:00,2024-10-25 10:00:00-04:00,20584.71443989178,20661.21443989178,20584.71443989178,51.0,76.5,SL,-76.5,False,validation,2024-10-25 13:43:00+00:00
1143,1757_lower,2024-10-31,2024,lower,2024-10-31 02:48:00-04:00,2024-10-31 03:12:00-04:00,20354.781234151604,20313.906234151604,20354.781234151604,27.25,40.875,SL,-40.875,False,validation,2024-10-31 06:48:00+00:00
1144,1758_lower,2024-10-31,2024,lower,2024-10-31 09:47:00-04:00,2024-10-31 10:00:00-04:00,20216.82999338545,20147.82999338545,20216.82999338545,46.0,69.0,SL,-69.0,False,validation,2024-10-31 13:47:00+00:00
1145,1762_upper,2024-11-06,2024,upper,2024-11-05 21:09:00-05:00,2024-11-05 21:36:00-05:00,20430.18387338964,20499.55887338964,20430.18387338964,46.25,69.375,SL,-69.375,False,validation,2024-11-06 02:09:00+00:00
1146,1760_upper,2024-11-06,2024,upper,2024-11-06 01:37:00-05:00,2024-11-06 13:30:00-05:00,20662.14390613933,20862.14390613933,20662.14390613933,143.75,200.0,SL,-200.0,False,validation,2024-11-06 06:37:00+00:00
1147,1764_upper,2024-11-07,2024,upper,2024-11-07 08:10:00-05:00,2024-11-07 09:02:00-05:00,20993.11173358776,20993.11173358776,20993.11173358776,36.5,54.75,BE,-0.0,False,validation,2024-11-07 13:10:00+00:00
1148,1769_lower,2024-11-15,2024,lower,2024-11-14 20:07:00-05:00,2024-11-15 01:24:00-05:00,20908.426789910554,20843.926789910554,20908.426789910554,43.0,64.5,SL,-64.5,False,validation,2024-11-15 01:07:00+00:00
1149,1765_lower,2024-11-15,2024,lower,2024-11-15 03:24:00-05:00,2024-11-15 06:13:00-05:00,20802.5159054236,20854.2659054236,20802.5159054236,34.5,51.75,TP,51.75,False,validation,2024-11-15 08:24:00+00:00
1150,1772_upper,2024-11-20,2024,upper,2024-11-20 03:22:00-05:00,2024-11-20 04:50:00-05:00,20842.995254350048,20784.495254350048,20842.995254350048,39.0,58.5,TP,58.5,False,validation,2024-11-20 08:22:00+00:00
1151,1771_upper,2024-11-25,2024,upper,2024-11-25 08:45:00-05:00,2024-11-25 09:12:00-05:00,20990.661921935727,21034.536921935727,20990.661921935727,29.25,43.875,SL,-43.875,False,validation,2024-11-25 13:45:00+00:00
1152,1774_upper,2024-11-25,2024,upper,2024-11-25 09:16:00-05:00,2024-11-25 10:00:00-05:00,21041.58280563,20915.58280563,21041.58280563,84.0,126.0,TP,126.0,False,validation,2024-11-25 14:16:00+00:00
1153,1780_upper,2024-12-02,2024,upper,2024-12-02 08:11:00-05:00,2024-12-02 08:58:00-05:00,21023.332330874757,21023.332330874757,21023.332330874757,46.5,69.75,BE,-0.0,False,validation,2024-12-02 13:11:00+00:00
1154,1781_upper,2024-12-02,2024,upper,2024-12-02 09:32:00-05:00,2024-12-02 09:54:00-05:00,21107.046660596272,21163.671660596272,21107.046660596272,37.75,56.625,SL,-56.625,False,validation,2024-12-02 14:32:00+00:00
1155,1770_upper,2024-12-04,2024,upper,2024-12-03 23:56:00-05:00,2024-12-04 03:54:00-05:00,21353.263619206915,21382.138619206915,21353.263619206915,19.25,28.875,SL,-28.875,False,validation,2024-12-04 04:56:00+00:00
1156,1768_upper,2024-12-04,2024,upper,2024-12-04 05:50:00-05:00,2024-12-04 08:57:00-05:00,21406.807232979983,21446.182232979983,21406.807232979983,26.25,39.375,SL,-39.375,False,validation,2024-12-04 10:50:00+00:00
1157,1784_upper,2024-12-06,2024,upper,2024-12-06 09:49:00-05:00,2024-12-06 15:00:00-05:00,21596.018806749427,21628.25,21596.018806749427,89.5,134.25,cutoff,-32.23119325057269,False,validation,2024-12-06 14:49:00+00:00
1158,1785_upper,2024-12-09,2024,upper,2024-12-09 02:36:00-05:00,2024-12-09 02:47:00-05:00,21687.530920669866,21700.280920669866,21687.530920669866,8.5,12.75,SL,-12.75,False,validation,2024-12-09 07:36:00+00:00
1159,1789_upper,2024-12-13,2024,upper,2024-12-13 09:43:00-05:00,2024-12-13 10:08:00-05:00,21869.341110276982,21824.716110276982,21869.341110276982,29.75,44.625,TP,44.625,False,validation,2024-12-13 14:43:00+00:00
1160,1786_lower,2024-12-20,2024,lower,2024-12-19 19:16:00-05:00,2024-12-20 03:37:00-05:00,21291.86742736369,21192.49242736369,21291.86742736369,66.25,99.375,SL,-99.375,False,validation,2024-12-20 00:16:00+00:00
1161,1798_upper,2024-12-26,2024,upper,2024-12-25 22:23:00-05:00,2024-12-26 02:01:00-05:00,22102.530090185646,22066.530090185646,22102.530090185646,24.0,36.0,TP,36.0,False,validation,2024-12-26 03:23:00+00:00
1162,1799_lower,2024-12-27,2024,lower,2024-12-27 09:39:00-05:00,2024-12-27 10:01:00-05:00,21715.499624103435,21632.249624103435,21715.499624103435,55.5,83.25,SL,-83.25,False,validation,2024-12-27 14:39:00+00:00
1163,1800_lower,2024-12-30,2024,lower,2024-12-30 08:54:00-05:00,2024-12-30 13:16:00-05:00,21369.223516791924,21569.223516791924,21369.223516791924,211.75,200.0,TP,200.0,False,validation,2024-12-30 13:54:00+00:00
1164,1803_upper,2025-01-06,2025,upper,2025-01-06 03:47:00-05:00,2025-01-06 04:58:00-05:00,21612.9893337931,21668.1143337931,21612.9893337931,36.75,55.125,SL,-55.125,False,validation,2025-01-06 08:47:00+00:00
1165,1802_upper,2025-01-06,2025,upper,2025-01-06 05:19:00-05:00,2025-01-06 06:09:00-05:00,21686.300340523907,21686.300340523907,21686.300340523907,56.5,84.75,BE,-0.0,False,validation,2025-01-06 10:19:00+00:00
