pool_id,config,config_label,target_r,level_id,session_date,year,source,side,entry_time,exit_time,entry_price,exit_price,level,anchor,raw_stop_pts,effective_stop_pts,target_pts,pnl_pts_baseline,pnl_pts_effective,mae_pts,mfe_pts,mae_mfe_status,exit_reason,effective_exit_reason,gap_through,is_flat,rolling_pf_window_trades,rolling_pf_threshold,rolling_pf_reentry,r_multiple_baseline,r_multiple_effective
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1190_lower,2022-08-19,2022,validation,lower,2022-08-19 09:50:00-04:00,2022-08-19 10:57:00-04:00,13321.025025966936,13270.025025966936,13321.025025966936,34.0,51.0,51.0,76.5,-51.0,-51.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1192_lower,2022-08-22,2022,validation,lower,2022-08-22 03:26:00-04:00,2022-08-22 04:02:00-04:00,13148.997800446936,13091.622800446936,13148.997800446936,38.25,57.375,57.375,86.0625,-57.375,-57.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1184_lower,2022-08-23,2022,validation,lower,2022-08-23 02:21:00-04:00,2022-08-23 03:57:00-04:00,12840.755364146054,12939.192864146054,12840.755364146054,43.75,65.625,65.625,98.4375,98.4375,98.4375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1194_upper,2022-08-26,2022,validation,upper,2022-08-26 09:03:00-04:00,2022-08-26 10:05:00-04:00,13169.443883299631,12992.256383299631,13169.443883299631,78.75,118.125,118.125,177.1875,177.1875,177.1875,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1201_upper,2022-09-02,2022,validation,upper,2022-09-02 08:38:00-04:00,2022-09-02 08:47:00-04:00,12400.766479503596,12298.391479503596,12400.766479503596,45.5,68.25,68.25,102.375,102.375,102.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1204_upper,2022-09-09,2022,validation,upper,2022-09-09 00:48:00-04:00,2022-09-09 02:30:00-04:00,12406.704601741834,12366.204601741834,12406.704601741834,18.0,27.0,27.0,40.5,40.5,40.5,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1206_upper,2022-09-09,2022,validation,upper,2022-09-09 03:27:00-04:00,2022-09-09 04:31:00-04:00,12452.29077808732,12452.29077808732,12452.29077808732,35.25,52.875,52.875,79.3125,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1200_upper,2022-09-12,2022,validation,upper,2022-09-11 20:00:00-04:00,2022-09-11 22:40:00-04:00,12706.163063434018,12661.725563434018,12706.163063434018,19.75,29.625,29.625,44.4375,44.4375,44.4375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1198_upper,2022-09-12,2022,validation,upper,2022-09-12 04:42:00-04:00,2022-09-12 10:19:00-04:00,12763.025908248905,12836.900908248905,12763.025908248905,49.25,73.875,73.875,110.8125,-73.875,-73.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1208_upper,2022-09-13,2022,validation,upper,2022-09-13 08:30:00-04:00,2022-09-13 08:31:00-04:00,12973.35751315287,12917.10751315287,12973.35751315287,25.0,37.5,37.5,56.25,56.25,56.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1208_lower,2022-09-13,2022,validation,lower,2022-09-13 08:38:00-04:00,2022-09-13 08:54:00-04:00,12534.14248684713,12496.64248684713,12534.14248684713,25.0,37.5,37.5,56.25,-37.5,-37.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1205_lower,2022-09-16,2022,validation,lower,2022-09-16 08:57:00-04:00,2022-09-16 09:58:00-04:00,11841.776479599794,11785.901479599794,11841.776479599794,37.25,55.875,55.875,83.8125,-55.875,-55.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1213_upper,2022-09-20,2022,validation,upper,2022-09-19 19:51:00-04:00,2022-09-20 03:11:00-04:00,12074.777340173585,12074.777340173585,12074.777340173585,23.25,34.875,34.875,52.3125,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1216_lower,2022-09-23,2022,validation,lower,2022-09-23 06:46:00-04:00,2022-09-23 12:27:00-04:00,11406.62824728022,11318.12824728022,11406.62824728022,59.0,88.5,88.5,132.75,-88.5,-88.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1219_lower,2022-09-28,2022,validation,lower,2022-09-27 22:12:00-04:00,2022-09-28 02:58:00-04:00,11205.345983893674,11205.345983893674,11205.345983893674,123.0,184.5,184.5,276.75,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1222_lower,2022-10-03,2022,validation,lower,2022-10-02 19:52:00-04:00,2022-10-03 08:49:00-04:00,10951.81338046496,11112.12588046496,10951.81338046496,71.25,106.875,106.875,160.3125,160.3125,160.3125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1223_upper,2022-10-04,2022,validation,upper,2022-10-03 20:17:00-04:00,2022-10-03 23:42:00-04:00,11394.19061439567,11394.19061439567,11394.19061439567,48.0,72.0,72.0,108.0,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1222_upper,2022-10-04,2022,validation,upper,2022-10-04 02:46:00-04:00,2022-10-04 03:35:00-04:00,11443.81161953504,11487.68661953504,11443.81161953504,29.25,43.875,43.875,65.8125,-43.875,-43.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1226_lower,2022-10-07,2022,validation,lower,2022-10-07 08:51:00-04:00,2022-10-07 09:18:00-04:00,11320.090857567093,11371.278357567093,11320.090857567093,22.75,34.125,34.125,51.1875,51.1875,51.1875,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1224_lower,2022-10-07,2022,validation,lower,2022-10-07 09:44:00-04:00,2022-10-07 14:31:00-04:00,11293.145995587089,11093.145995587089,11293.145995587089,243.5,200.0,200.0,300.0,-200.0,-200.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1223_lower,2022-10-11,2022,validation,lower,2022-10-11 09:56:00-04:00,2022-10-11 11:46:00-04:00,10839.30938560433,10981.62188560433,10839.30938560433,63.25,94.875,94.875,142.3125,142.3125,142.3125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1229_lower,2022-10-13,2022,validation,lower,2022-10-13 08:30:00-04:00,2022-10-13 08:32:00-04:00,10626.049230701945,10506.799230701945,10626.049230701945,79.5,119.25,119.25,178.875,-119.25,-119.25,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1229_upper,2022-10-14,2022,validation,upper,2022-10-13 22:31:00-04:00,2022-10-13 23:34:00-04:00,11160.575769298055,11160.575769298055,11160.575769298055,105.5,158.25,158.25,237.375,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1233_upper,2022-10-18,2022,validation,upper,2022-10-17 23:42:00-04:00,2022-10-17 23:47:00-04:00,11282.132898557971,11305.007898557971,11282.132898557971,15.25,22.875,22.875,34.3125,-22.875,-22.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1228_upper,2022-10-18,2022,validation,upper,2022-10-18 00:18:00-04:00,2022-10-18 15:00:00-04:00,11334.338081071022,11132.0,11334.338081071022,128.5,192.75,192.75,289.125,202.33808107102232,202.33808107102232,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,1.0497436112634102,1.0497436112634102
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1227_upper,2022-10-25,2022,validation,upper,2022-10-25 09:31:00-04:00,2022-10-25 09:47:00-04:00,11564.971176348332,11615.971176348332,11564.971176348332,34.0,51.0,51.0,76.5,-51.0,-51.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1238_upper,2022-10-25,2022,validation,upper,2022-10-25 09:54:00-04:00,2022-10-25 10:50:00-04:00,11643.776491612476,11643.776491612476,11643.776491612476,34.0,51.0,51.0,76.5,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1239_lower,2022-10-27,2022,validation,lower,2022-10-27 09:51:00-04:00,2022-10-27 11:43:00-04:00,11295.296535945849,11295.296535945849,11295.296535945849,103.75,155.625,155.625,233.4375,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1235_lower,2022-11-03,2022,validation,lower,2022-11-03 06:18:00-04:00,2022-11-03 07:42:00-04:00,10890.143606830316,10826.018606830316,10890.143606830316,42.75,64.125,64.125,96.1875,-64.125,-64.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1233_lower,2022-11-03,2022,validation,lower,2022-11-03 09:44:00-04:00,2022-11-03 10:36:00-04:00,10785.242101442029,10785.242101442029,10785.242101442029,56.75,85.125,85.125,127.6875,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1250_upper,2022-11-10,2022,validation,upper,2022-11-10 08:30:00-05:00,2022-11-10 08:30:00-05:00,11198.403031557606,11239.278031557606,11198.403031557606,27.25,40.875,40.875,61.3125,-40.875,-40.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,1249_upper,2022-11-10,2022,validation,upper,2022-11-10 08:45:00-05:00,2022-11-10 08:57:00-05:00,11265.117067630265,11305.992067630265,11265.117067630265,27.25,40.875,40.875,61.3125,-40.875,-40.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
