candidate_id,family,scale,gamma,a_tp_mult,b_sl_mult,qualifying_touches,executed,skipped_position_open,TP,SL,cutoff,win_rate,net_pts,avg_pnl,median_pnl,avg_R,median_R,PF_pts,PF_R,max_dd_pts,max_dd_R,yearly_json
simple|scale=S1_range30m|gamma=-0.15|a=0.50|b=0.75,simple,S1_range30m,-0.15,0.5,0.75,3144,2417,727,1336,965,116,0.5684733140256516,-2343.31,-0.9695,5.75,-0.0942,0.5789,0.9327,0.7871,-4194.42,-260.4743,"[{""year"": 2018, ""n"": 294, ""net_pts"": -1213.54, ""PF"": 0.5596, ""avg_R"": -0.2356}, {""year"": 2019, ""n"": 271, ""net_pts"": -597.24, ""PF"": 0.6856, ""avg_R"": -0.2512}, {""year"": 2020, ""n"": 287, ""net_pts"": -466.68, ""PF"": 0.8805, ""avg_R"": -0.1268}, {""year"": 2021, ""n"": 284, ""net_pts"": -411.62, ""PF"": 0.8902, ""avg_R"": -0.0795}, {""year"": 2022, ""n"": 303, ""net_pts"": -326.18, ""PF"": 0.9427, ""avg_R"": -0.0235}, {""year"": 2023, ""n"": 280, ""net_pts"": -556.6, ""PF"": 0.855, ""avg_R"": -0.074}, {""year"": 2024, ""n"": 310, ""net_pts"": -330.81, ""PF"": 0.9366, ""avg_R"": -0.0844}, {""year"": 2025, ""n"": 273, ""net_pts"": 819.2, ""PF"": 1.1514, ""avg_R"": 0.0481}, {""year"": 2026, ""n"": 115, ""net_pts"": 740.17, ""PF"": 1.3126, ""avg_R"": 0.0822}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.50|b=1.00,simple,S1_range30m,-0.15,0.5,1.0,3144,2334,810,1421,761,152,0.6259640102827764,-2985.05,-1.2789,7.5,-0.0785,0.4478,0.9188,0.7853,-5011.84,-213.6357,"[{""year"": 2018, ""n"": 280, ""net_pts"": -1190.41, ""PF"": 0.579, ""avg_R"": -0.1815}, {""year"": 2019, ""n"": 261, ""net_pts"": -761.67, ""PF"": 0.629, ""avg_R"": -0.2341}, {""year"": 2020, ""n"": 278, ""net_pts"": -797.24, ""PF"": 0.8171, ""avg_R"": -0.1139}, {""year"": 2021, ""n"": 271, ""net_pts"": 41.38, ""PF"": 1.0117, ""avg_R"": -0.0421}, {""year"": 2022, ""n"": 296, ""net_pts"": -526.89, ""PF"": 0.9142, ""avg_R"": -0.0351}, {""year"": 2023, ""n"": 271, ""net_pts"": -544.58, ""PF"": 0.862, ""avg_R"": -0.0545}, {""year"": 2024, ""n"": 296, ""net_pts"": -878.7, ""PF"": 0.8465, ""avg_R"": -0.0856}, {""year"": 2025, ""n"": 267, ""net_pts"": 745.53, ""PF"": 1.1294, ""avg_R"": 0.0427}, {""year"": 2026, ""n"": 114, ""net_pts"": 927.54, ""PF"": 1.3858, ""avg_R"": 0.0955}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.50|b=1.25,simple,S1_range30m,-0.15,0.5,1.25,3144,2271,873,1459,627,185,0.6618229854689565,-4688.41,-2.0645,8.25,-0.0738,0.3626,0.879,0.7662,-6234.97,-188.8108,"[{""year"": 2018, ""n"": 268, ""net_pts"": -1128.43, ""PF"": 0.5998, ""avg_R"": -0.1391}, {""year"": 2019, ""n"": 257, ""net_pts"": -431.02, ""PF"": 0.7642, ""avg_R"": -0.1757}, {""year"": 2020, ""n"": 270, ""net_pts"": -713.57, ""PF"": 0.8391, ""avg_R"": -0.1305}, {""year"": 2021, ""n"": 259, ""net_pts"": -479.19, ""PF"": 0.8788, ""avg_R"": -0.0531}, {""year"": 2022, ""n"": 289, ""net_pts"": -1503.59, ""PF"": 0.7866, ""avg_R"": -0.0727}, {""year"": 2023, ""n"": 268, ""net_pts"": -645.27, ""PF"": 0.8451, ""avg_R"": -0.0263}, {""year"": 2024, ""n"": 286, ""net_pts"": -1118.39, ""PF"": 0.8114, ""avg_R"": -0.0815}, {""year"": 2025, ""n"": 261, ""net_pts"": 545.54, ""PF"": 1.0911, ""avg_R"": 0.0238}, {""year"": 2026, ""n"": 113, ""net_pts"": 785.52, ""PF"": 1.3038, ""avg_R"": 0.0799}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.50|b=1.50,simple,S1_range30m,-0.15,0.5,1.5,3144,2221,923,1478,520,223,0.6866276452048626,-5059.64,-2.2781,8.75,-0.0681,0.3036,0.8711,0.7538,-6607.34,-172.1628,"[{""year"": 2018, ""n"": 260, ""net_pts"": -1164.16, ""PF"": 0.5952, ""avg_R"": -0.1171}, {""year"": 2019, ""n"": 255, ""net_pts"": -510.33, ""PF"": 0.7335, ""avg_R"": -0.1601}, {""year"": 2020, ""n"": 262, ""net_pts"": -668.33, ""PF"": 0.8482, ""avg_R"": -0.1285}, {""year"": 2021, ""n"": 257, ""net_pts"": -439.59, ""PF"": 0.8882, ""avg_R"": -0.0504}, {""year"": 2022, ""n"": 279, ""net_pts"": -1299.44, ""PF"": 0.8101, ""avg_R"": -0.0677}, {""year"": 2023, ""n"": 262, ""net_pts"": -1082.86, ""PF"": 0.7651, ""avg_R"": -0.0452}, {""year"": 2024, ""n"": 280, ""net_pts"": -1208.67, ""PF"": 0.7996, ""avg_R"": -0.0657}, {""year"": 2025, ""n"": 256, ""net_pts"": 534.65, ""PF"": 1.0883, ""avg_R"": 0.0315}, {""year"": 2026, ""n"": 110, ""net_pts"": 779.09, ""PF"": 1.3024, ""avg_R"": 0.0707}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.50|b=1.75,simple,S1_range30m,-0.15,0.5,1.75,3144,2172,972,1502,418,252,0.712707182320442,-2810.4,-1.2939,9.75,-0.0519,0.2617,0.925,0.7813,-5298.43,-132.4473,"[{""year"": 2018, ""n"": 256, ""net_pts"": -1084.64, ""PF"": 0.6212, ""avg_R"": -0.1006}, {""year"": 2019, ""n"": 250, ""net_pts"": -512.26, ""PF"": 0.7351, ""avg_R"": -0.1418}, {""year"": 2020, ""n"": 257, ""net_pts"": -328.5, ""PF"": 0.9201, ""avg_R"": -0.1151}, {""year"": 2021, ""n"": 252, ""net_pts"": -8.4, ""PF"": 0.9976, ""avg_R"": -0.0176}, {""year"": 2022, ""n"": 274, ""net_pts"": -1113.64, ""PF"": 0.8332, ""avg_R"": -0.05}, {""year"": 2023, ""n"": 256, ""net_pts"": -880.74, ""PF"": 0.8005, ""avg_R"": -0.0207}, {""year"": 2024, ""n"": 269, ""net_pts"": -1090.78, ""PF"": 0.8171, ""avg_R"": -0.0538}, {""year"": 2025, ""n"": 250, ""net_pts"": 1238.96, ""PF"": 1.2228, ""avg_R"": 0.0334}, {""year"": 2026, ""n"": 108, ""net_pts"": 969.59, ""PF"": 1.4011, ""avg_R"": 0.0713}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.50|b=2.00,simple,S1_range30m,-0.15,0.5,2.0,3144,2143,1001,1523,353,267,0.7316845543630425,-2531.24,-1.1812,10.0,-0.0449,0.2298,0.9323,0.7875,-5435.52,-115.0784,"[{""year"": 2018, ""n"": 253, ""net_pts"": -1000.1, ""PF"": 0.6425, ""avg_R"": -0.0815}, {""year"": 2019, ""n"": 246, ""net_pts"": -500.31, ""PF"": 0.7433, ""avg_R"": -0.125}, {""year"": 2020, ""n"": 250, ""net_pts"": -313.5, ""PF"": 0.9236, ""avg_R"": -0.1094}, {""year"": 2021, ""n"": 248, ""net_pts"": -130.75, ""PF"": 0.9638, ""avg_R"": -0.0297}, {""year"": 2022, ""n"": 273, ""net_pts"": -1139.87, ""PF"": 0.8319, ""avg_R"": -0.0378}, {""year"": 2023, ""n"": 253, ""net_pts"": -679.91, ""PF"": 0.8407, ""avg_R"": -0.0106}, {""year"": 2024, ""n"": 263, ""net_pts"": -1417.31, ""PF"": 0.7719, ""avg_R"": -0.0535}, {""year"": 2025, ""n"": 249, ""net_pts"": 1341.92, ""PF"": 1.2445, ""avg_R"": 0.0323}, {""year"": 2026, ""n"": 108, ""net_pts"": 1308.59, ""PF"": 1.5978, ""avg_R"": 0.0821}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.75|b=0.50,simple,S1_range30m,-0.15,0.75,0.5,3144,2497,647,906,1470,121,0.3912695234281137,-2704.41,-1.0831,-8.25,-0.115,-1.0248,0.9262,0.8239,-3157.06,-300.2574,"[{""year"": 2018, ""n"": 304, ""net_pts"": -957.9, ""PF"": 0.6307, ""avg_R"": -0.2567}, {""year"": 2019, ""n"": 279, ""net_pts"": -455.12, ""PF"": 0.7566, ""avg_R"": -0.3405}, {""year"": 2020, ""n"": 294, ""net_pts"": -210.22, ""PF"": 0.9475, ""avg_R"": -0.1521}, {""year"": 2021, ""n"": 288, ""net_pts"": 167.01, ""PF"": 1.0463, ""avg_R"": -0.0332}, {""year"": 2022, ""n"": 311, ""net_pts"": -260.59, ""PF"": 0.9572, ""avg_R"": -0.0015}, {""year"": 2023, ""n"": 297, ""net_pts"": 170.25, ""PF"": 1.0449, ""avg_R"": -0.0601}, {""year"": 2024, ""n"": 324, ""net_pts"": -669.84, ""PF"": 0.8768, ""avg_R"": -0.1165}, {""year"": 2025, ""n"": 283, ""net_pts"": -316.93, ""PF"": 0.9495, ""avg_R"": -0.0091}, {""year"": 2026, ""n"": 117, ""net_pts"": -171.07, ""PF"": 0.9427, ""avg_R"": -0.0108}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.75|b=0.75,simple,S1_range30m,-0.15,0.75,0.75,3144,2368,776,1056,1129,183,0.48184121621621623,-1774.3,-0.7493,-4.75,-0.0893,-0.3618,0.9565,0.8312,-3351.95,-233.4645,"[{""year"": 2018, ""n"": 292, ""net_pts"": -1151.91, ""PF"": 0.6248, ""avg_R"": -0.2129}, {""year"": 2019, ""n"": 269, ""net_pts"": -491.52, ""PF"": 0.7732, ""avg_R"": -0.2601}, {""year"": 2020, ""n"": 281, ""net_pts"": -153.4, ""PF"": 0.9661, ""avg_R"": -0.1173}, {""year"": 2021, ""n"": 280, ""net_pts"": -71.79, ""PF"": 0.9835, ""avg_R"": -0.0364}, {""year"": 2022, ""n"": 294, ""net_pts"": -127.51, ""PF"": 0.9806, ""avg_R"": -0.0126}, {""year"": 2023, ""n"": 274, ""net_pts"": -167.5, ""PF"": 0.9611, ""avg_R"": -0.031}, {""year"": 2024, ""n"": 298, ""net_pts"": -789.32, ""PF"": 0.8732, ""avg_R"": -0.1295}, {""year"": 2025, ""n"": 268, ""net_pts"": 643.4, ""PF"": 1.0978, ""avg_R"": 0.0322}, {""year"": 2026, ""n"": 112, ""net_pts"": 535.25, ""PF"": 1.1766, ""avg_R"": 0.0539}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.75|b=1.00,simple,S1_range30m,-0.15,0.75,1.0,3144,2276,868,1138,909,229,0.5408611599297012,-3182.13,-1.3981,6.25,-0.0784,0.5747,0.9277,0.8247,-4733.75,-200.0882,"[{""year"": 2018, ""n"": 276, ""net_pts"": -1396.84, ""PF"": 0.5842, ""avg_R"": -0.1839}, {""year"": 2019, ""n"": 259, ""net_pts"": -545.97, ""PF"": 0.761, ""avg_R"": -0.2125}, {""year"": 2020, ""n"": 271, ""net_pts"": -354.46, ""PF"": 0.9289, ""avg_R"": -0.1035}, {""year"": 2021, ""n"": 268, ""net_pts"": 164.01, ""PF"": 1.0372, ""avg_R"": -0.0231}, {""year"": 2022, ""n"": 284, ""net_pts"": -337.28, ""PF"": 0.9525, ""avg_R"": -0.022}, {""year"": 2023, ""n"": 263, ""net_pts"": -325.78, ""PF"": 0.9286, ""avg_R"": -0.027}, {""year"": 2024, ""n"": 283, ""net_pts"": -1540.69, ""PF"": 0.7772, ""avg_R"": -0.1443}, {""year"": 2025, ""n"": 262, ""net_pts"": 388.75, ""PF"": 1.0537, ""avg_R"": 0.0201}, {""year"": 2026, ""n"": 110, ""net_pts"": 766.12, ""PF"": 1.2423, ""avg_R"": 0.0962}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.75|b=1.25,simple,S1_range30m,-0.15,0.75,1.25,3144,2210,934,1181,754,275,0.5787330316742082,-5140.3,-2.3259,8.25,-0.0751,0.5319,0.89,0.8072,-6317.99,-181.1591,"[{""year"": 2018, ""n"": 262, ""net_pts"": -1417.84, ""PF"": 0.5888, ""avg_R"": -0.1438}, {""year"": 2019, ""n"": 254, ""net_pts"": -201.1, ""PF"": 0.9031, ""avg_R"": -0.1676}, {""year"": 2020, ""n"": 263, ""net_pts"": -279.32, ""PF"": 0.9457, ""avg_R"": -0.1247}, {""year"": 2021, ""n"": 255, ""net_pts"": -253.4, ""PF"": 0.947, ""avg_R"": -0.0321}, {""year"": 2022, ""n"": 278, ""net_pts"": -1347.87, ""PF"": 0.8333, ""avg_R"": -0.0735}, {""year"": 2023, ""n"": 260, ""net_pts"": -520.95, ""PF"": 0.8936, ""avg_R"": -0.0132}, {""year"": 2024, ""n"": 273, ""net_pts"": -1780.6, ""PF"": 0.7529, ""avg_R"": -0.1186}, {""year"": 2025, ""n"": 256, ""net_pts"": 90.18, ""PF"": 1.0118, ""avg_R"": 0.0143}, {""year"": 2026, ""n"": 109, ""net_pts"": 570.6, ""PF"": 1.1652, ""avg_R"": 0.0714}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.75|b=1.50,simple,S1_range30m,-0.15,0.75,1.5,3144,2152,992,1206,632,314,0.6059479553903345,-5336.36,-2.4797,9.5,-0.0717,0.4531,0.8874,0.7928,-6589.83,-172.4176,"[{""year"": 2018, ""n"": 253, ""net_pts"": -1610.09, ""PF"": 0.5592, ""avg_R"": -0.142}, {""year"": 2019, ""n"": 252, ""net_pts"": -357.08, ""PF"": 0.8404, ""avg_R"": -0.1711}, {""year"": 2020, ""n"": 255, ""net_pts"": -464.21, ""PF"": 0.9113, ""avg_R"": -0.1302}, {""year"": 2021, ""n"": 253, ""net_pts"": 89.69, ""PF"": 1.0196, ""avg_R"": -0.018}, {""year"": 2022, ""n"": 267, ""net_pts"": -1039.83, ""PF"": 0.8676, ""avg_R"": -0.0592}, {""year"": 2023, ""n"": 250, ""net_pts"": -1110.49, ""PF"": 0.7945, ""avg_R"": -0.0507}, {""year"": 2024, ""n"": 267, ""net_pts"": -1713.09, ""PF"": 0.7667, ""avg_R"": -0.0905}, {""year"": 2025, ""n"": 250, ""net_pts"": 42.33, ""PF"": 1.0054, ""avg_R"": 0.0292}, {""year"": 2026, ""n"": 105, ""net_pts"": 826.42, ""PF"": 1.2509, ""avg_R"": 0.0755}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.75|b=1.75,simple,S1_range30m,-0.15,0.75,1.75,3144,2103,1041,1237,516,350,0.6343319067998098,-3295.08,-1.5668,10.75,-0.0551,0.3924,0.9286,0.8172,-4982.75,-131.7299,"[{""year"": 2018, ""n"": 249, ""net_pts"": -1447.47, ""PF"": 0.5992, ""avg_R"": -0.1221}, {""year"": 2019, ""n"": 247, ""net_pts"": -332.11, ""PF"": 0.8526, ""avg_R"": -0.1448}, {""year"": 2020, ""n"": 250, ""net_pts"": -76.32, ""PF"": 0.9845, ""avg_R"": -0.1082}, {""year"": 2021, ""n"": 247, ""net_pts"": 463.09, ""PF"": 1.1096, ""avg_R"": 0.0084}, {""year"": 2022, ""n"": 263, ""net_pts"": -779.21, ""PF"": 0.8997, ""avg_R"": -0.0436}, {""year"": 2023, ""n"": 244, ""net_pts"": -877.17, ""PF"": 0.8323, ""avg_R"": -0.0174}, {""year"": 2024, ""n"": 257, ""net_pts"": -1672.06, ""PF"": 0.7735, ""avg_R"": -0.0859}, {""year"": 2025, ""n"": 243, ""net_pts"": 476.89, ""PF"": 1.0631, ""avg_R"": 0.0229}, {""year"": 2026, ""n"": 103, ""net_pts"": 949.28, ""PF"": 1.2976, ""avg_R"": 0.0735}]"
simple|scale=S1_range30m|gamma=-0.15|a=0.75|b=2.00,simple,S1_range30m,-0.15,0.75,2.0,3144,2065,1079,1258,437,370,0.6561743341404358,-3111.62,-1.5068,11.5,-0.0473,0.3462,0.9328,0.8248,-5173.4,-113.2409,"[{""year"": 2018, ""n"": 244, ""net_pts"": -1326.83, ""PF"": 0.6182, ""avg_R"": -0.0932}, {""year"": 2019, ""n"": 241, ""net_pts"": -408.84, ""PF"": 0.8258, ""avg_R"": -0.1405}, {""year"": 2020, ""n"": 243, ""net_pts"": -205.4, ""PF"": 0.9592, ""avg_R"": -0.107}, {""year"": 2021, ""n"": 244, ""net_pts"": 340.51, ""PF"": 1.0784, ""avg_R"": -0.0054}, {""year"": 2022, ""n"": 261, ""net_pts"": -766.35, ""PF"": 0.9027, ""avg_R"": -0.0308}, {""year"": 2023, ""n"": 239, ""net_pts"": -719.61, ""PF"": 0.8598, ""avg_R"": -0.012}, {""year"": 2024, ""n"": 249, ""net_pts"": -1933.4, ""PF"": 0.7417, ""avg_R"": -0.0658}, {""year"": 2025, ""n"": 241, ""net_pts"": 629.63, ""PF"": 1.0831, ""avg_R"": 0.0203}, {""year"": 2026, ""n"": 103, ""net_pts"": 1278.69, ""PF"": 1.4223, ""avg_R"": 0.0833}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.00|b=0.50,simple,S1_range30m,-0.15,1.0,0.5,3144,2454,690,725,1566,163,0.3394458027709861,-2228.42,-0.9081,-9.75,-0.1043,-1.0316,0.9429,0.8527,-2720.8,-268.6082,"[{""year"": 2018, ""n"": 302, ""net_pts"": -884.43, ""PF"": 0.6774, ""avg_R"": -0.2119}, {""year"": 2019, ""n"": 275, ""net_pts"": -459.45, ""PF"": 0.766, ""avg_R"": -0.295}, {""year"": 2020, ""n"": 286, ""net_pts"": -63.37, ""PF"": 0.9849, ""avg_R"": -0.2003}, {""year"": 2021, ""n"": 283, ""net_pts"": 623.14, ""PF"": 1.1632, ""avg_R"": 0.0329}, {""year"": 2022, ""n"": 309, ""net_pts"": 205.34, ""PF"": 1.0323, ""avg_R"": 0.0333}, {""year"": 2023, ""n"": 291, ""net_pts"": 389.67, ""PF"": 1.098, ""avg_R"": -0.055}, {""year"": 2024, ""n"": 314, ""net_pts"": -990.46, ""PF"": 0.8308, ""avg_R"": -0.1464}, {""year"": 2025, ""n"": 278, ""net_pts"": -960.29, ""PF"": 0.8604, ""avg_R"": -0.0304}, {""year"": 2026, ""n"": 116, ""net_pts"": -88.57, ""PF"": 0.9728, ""avg_R"": -0.0234}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.00|b=0.75,simple,S1_range30m,-0.15,1.0,0.75,3144,2316,828,859,1217,240,0.4261658031088083,-1701.86,-0.7348,-9.0,-0.0804,-1.0108,0.9615,0.862,-2394.75,-198.4338,"[{""year"": 2018, ""n"": 288, ""net_pts"": -1003.67, ""PF"": 0.6895, ""avg_R"": -0.1749}, {""year"": 2019, ""n"": 263, ""net_pts"": -514.3, ""PF"": 0.7744, ""avg_R"": -0.2295}, {""year"": 2020, ""n"": 272, ""net_pts"": 8.35, ""PF"": 1.0017, ""avg_R"": -0.1468}, {""year"": 2021, ""n"": 275, ""net_pts"": 482.81, ""PF"": 1.1046, ""avg_R"": 0.0246}, {""year"": 2022, ""n"": 293, ""net_pts"": 295.54, ""PF"": 1.0421, ""avg_R"": 0.0072}, {""year"": 2023, ""n"": 269, ""net_pts"": 131.15, ""PF"": 1.0288, ""avg_R"": -0.0182}, {""year"": 2024, ""n"": 289, ""net_pts"": -731.77, ""PF"": 0.8899, ""avg_R"": -0.1463}, {""year"": 2025, ""n"": 259, ""net_pts"": -700.74, ""PF"": 0.9075, ""avg_R"": 0.005}, {""year"": 2026, ""n"": 108, ""net_pts"": 330.77, ""PF"": 1.0964, ""avg_R"": 0.0123}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.00|b=1.00,simple,S1_range30m,-0.15,1.0,1.0,3144,2214,930,940,986,288,0.48644986449864497,-2134.71,-0.9642,-3.9188,-0.0677,-0.1268,0.955,0.864,-3300.66,-169.1294,"[{""year"": 2018, ""n"": 270, ""net_pts"": -1160.1, ""PF"": 0.6686, ""avg_R"": -0.1453}, {""year"": 2019, ""n"": 253, ""net_pts"": -591.15, ""PF"": 0.7598, ""avg_R"": -0.1871}, {""year"": 2020, ""n"": 261, ""net_pts"": -201.49, ""PF"": 0.9623, ""avg_R"": -0.1305}, {""year"": 2021, ""n"": 261, ""net_pts"": 714.89, ""PF"": 1.1519, ""avg_R"": 0.0219}, {""year"": 2022, ""n"": 283, ""net_pts"": 250.65, ""PF"": 1.033, ""avg_R"": 0.0093}, {""year"": 2023, ""n"": 256, ""net_pts"": -157.34, ""PF"": 0.968, ""avg_R"": -0.0315}, {""year"": 2024, ""n"": 274, ""net_pts"": -1298.17, ""PF"": 0.8206, ""avg_R"": -0.1492}, {""year"": 2025, ""n"": 250, ""net_pts"": -425.9, ""PF"": 0.947, ""avg_R"": 0.0071}, {""year"": 2026, ""n"": 106, ""net_pts"": 733.89, ""PF"": 1.2031, ""avg_R"": 0.0904}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.00|b=1.25,simple,S1_range30m,-0.15,1.0,1.25,3144,2151,993,992,819,340,0.5271966527196653,-3903.87,-1.8149,5.839,-0.0618,0.147,0.9225,0.8576,-4913.16,-152.0232,"[{""year"": 2018, ""n"": 257, ""net_pts"": -1156.55, ""PF"": 0.6767, ""avg_R"": -0.1014}, {""year"": 2019, ""n"": 249, ""net_pts"": -235.28, ""PF"": 0.8959, ""avg_R"": -0.1437}, {""year"": 2020, ""n"": 252, ""net_pts"": -75.25, ""PF"": 0.9863, ""avg_R"": -0.1369}, {""year"": 2021, ""n"": 249, ""net_pts"": 463.44, ""PF"": 1.0923, ""avg_R"": 0.0142}, {""year"": 2022, ""n"": 277, ""net_pts"": -982.44, ""PF"": 0.8879, ""avg_R"": -0.0554}, {""year"": 2023, ""n"": 253, ""net_pts"": -263.95, ""PF"": 0.9497, ""avg_R"": -0.0069}, {""year"": 2024, ""n"": 264, ""net_pts"": -1531.78, ""PF"": 0.7978, ""avg_R"": -0.1349}, {""year"": 2025, ""n"": 245, ""net_pts"": -770.72, ""PF"": 0.9101, ""avg_R"": 0.0083}, {""year"": 2026, ""n"": 105, ""net_pts"": 648.66, ""PF"": 1.1695, ""avg_R"": 0.0994}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.00|b=1.50,simple,S1_range30m,-0.15,1.0,1.5,3144,2092,1052,1019,689,384,0.5559273422562141,-3733.74,-1.7848,8.75,-0.0602,0.3667,0.927,0.8448,-4938.35,-147.6887,"[{""year"": 2018, ""n"": 247, ""net_pts"": -1445.32, ""PF"": 0.6223, ""avg_R"": -0.1172}, {""year"": 2019, ""n"": 246, ""net_pts"": -401.01, ""PF"": 0.8353, ""avg_R"": -0.1501}, {""year"": 2020, ""n"": 243, ""net_pts"": -354.59, ""PF"": 0.9375, ""avg_R"": -0.1478}, {""year"": 2021, ""n"": 247, ""net_pts"": 836.93, ""PF"": 1.1737, ""avg_R"": 0.0274}, {""year"": 2022, ""n"": 267, ""net_pts"": -617.11, ""PF"": 0.9281, ""avg_R"": -0.0425}, {""year"": 2023, ""n"": 243, ""net_pts"": -657.83, ""PF"": 0.8835, ""avg_R"": -0.0313}, {""year"": 2024, ""n"": 259, ""net_pts"": -1684.12, ""PF"": 0.7876, ""avg_R"": -0.1148}, {""year"": 2025, ""n"": 239, ""net_pts"": -308.42, ""PF"": 0.964, ""avg_R"": 0.033}, {""year"": 2026, ""n"": 101, ""net_pts"": 897.73, ""PF"": 1.2423, ""avg_R"": 0.0986}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.00|b=1.75,simple,S1_range30m,-0.15,1.0,1.75,3144,2044,1100,1058,563,423,0.5865949119373777,-1336.06,-0.6536,10.75,-0.0408,0.5,0.9733,0.8793,-2866.46,-103.7563,"[{""year"": 2018, ""n"": 244, ""net_pts"": -1172.95, ""PF"": 0.6874, ""avg_R"": -0.0967}, {""year"": 2019, ""n"": 239, ""net_pts"": -330.64, ""PF"": 0.8633, ""avg_R"": -0.1267}, {""year"": 2020, ""n"": 238, ""net_pts"": -261.76, ""PF"": 0.953, ""avg_R"": -0.1318}, {""year"": 2021, ""n"": 241, ""net_pts"": 1150.54, ""PF"": 1.2552, ""avg_R"": 0.0485}, {""year"": 2022, ""n"": 262, ""net_pts"": -194.76, ""PF"": 0.9768, ""avg_R"": -0.02}, {""year"": 2023, ""n"": 238, ""net_pts"": -365.39, ""PF"": 0.9334, ""avg_R"": 0.0054}, {""year"": 2024, ""n"": 250, ""net_pts"": -1371.84, ""PF"": 0.8246, ""avg_R"": -0.0913}, {""year"": 2025, ""n"": 232, ""net_pts"": 303.9, ""PF"": 1.0366, ""avg_R"": 0.0379}, {""year"": 2026, ""n"": 100, ""net_pts"": 906.84, ""PF"": 1.2449, ""avg_R"": 0.0815}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.00|b=2.00,simple,S1_range30m,-0.15,1.0,2.0,3144,2006,1138,1081,482,443,0.6101694915254238,-859.14,-0.4283,11.75,-0.034,0.4563,0.9828,0.8883,-2759.09,-87.942,"[{""year"": 2018, ""n"": 239, ""net_pts"": -1072.32, ""PF"": 0.7047, ""avg_R"": -0.0713}, {""year"": 2019, ""n"": 231, ""net_pts"": -507.98, ""PF"": 0.8009, ""avg_R"": -0.1371}, {""year"": 2020, ""n"": 232, ""net_pts"": 95.82, ""PF"": 1.0178, ""avg_R"": -0.1089}, {""year"": 2021, ""n"": 237, ""net_pts"": 964.14, ""PF"": 1.2064, ""avg_R"": 0.0226}, {""year"": 2022, ""n"": 260, ""net_pts"": -201.65, ""PF"": 0.9765, ""avg_R"": -0.01}, {""year"": 2023, ""n"": 233, ""net_pts"": -141.32, ""PF"": 0.9737, ""avg_R"": 0.0127}, {""year"": 2024, ""n"": 244, ""net_pts"": -1684.57, ""PF"": 0.789, ""avg_R"": -0.0697}, {""year"": 2025, ""n"": 230, ""net_pts"": 564.14, ""PF"": 1.068, ""avg_R"": 0.0385}, {""year"": 2026, ""n"": 100, ""net_pts"": 1124.59, ""PF"": 1.3137, ""avg_R"": 0.0821}]"
simple|scale=S1_range30m|gamma=-0.15|a=1.25|b=0.50,simple,S1_range30m,-0.15,1.25,0.5,3144,2435,709,566,1659,210,0.2940451745379877,-4020.48,-1.6511,-11.0,-0.1319,-1.0367,0.9021,0.8255,-4556.9,-336.4773,"[{""year"": 2018, ""n"": 300, ""net_pts"": -888.86, ""PF"": 0.6882, ""avg_R"": -0.1739}, {""year"": 2019, ""n"": 275, ""net_pts"": -616.52, ""PF"": 0.7044, ""avg_R"": -0.3951}, {""year"": 2020, ""n"": 282, ""net_pts"": -775.89, ""PF"": 0.8304, ""avg_R"": -0.3121}, {""year"": 2021, ""n"": 282, ""net_pts"": 403.85, ""PF"": 1.0989, ""avg_R"": 0.0312}, {""year"": 2022, ""n"": 306, ""net_pts"": 354.84, ""PF"": 1.0536, ""avg_R"": 0.0392}, {""year"": 2023, ""n"": 287, ""net_pts"": 676.17, ""PF"": 1.165, ""avg_R"": -0.0069}, {""year"": 2024, ""n"": 313, ""net_pts"": -1423.68, ""PF"": 0.7712, ""avg_R"": -0.2318}, {""year"": 2025, ""n"": 275, ""net_pts"": -1634.3, ""PF"": 0.7734, ""avg_R"": -0.0822}, {""year"": 2026, ""n"": 115, ""net_pts"": -116.1, ""PF"": 0.9648, ""avg_R"": 0.0348}]"
