level_id,session_date,year,side,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason
1634_upper,2024-05-10,2024,upper,2024-05-10 09:35:00-04:00,2024-05-10 15:59:00-04:00,18318.397605320453,18254.25,64.1476053204533,cutoff
1633_upper,2024-05-14,2024,upper,2024-05-14 10:26:00-04:00,2024-05-14 15:59:00-04:00,18359.901500514046,18411.25,-51.34849948595365,cutoff
1636_upper,2024-05-15,2024,upper,2024-05-15 08:30:00-04:00,2024-05-15 15:59:00-04:00,18479.93747753404,18692.75,-212.81252246595977,cutoff
1640_lower,2024-05-17,2024,lower,2024-05-17 14:23:00-04:00,2024-05-17 15:59:00-04:00,18545.459551242846,18638.5,93.04044875715408,cutoff
1641_upper,2024-05-20,2024,upper,2024-05-20 12:53:00-04:00,2024-05-20 15:59:00-04:00,18786.526075226036,18766.25,20.276075226036482,cutoff
1640_upper,2024-05-22,2024,upper,2024-05-22 10:00:00-04:00,2024-05-22 15:59:00-04:00,18830.790448757154,18793.75,37.04044875715408,cutoff
1644_upper,2024-05-23,2024,upper,2024-05-22 22:59:00-04:00,2024-05-23 15:59:00-04:00,18941.475837723636,18696.75,244.72583772363578,cutoff
1646_upper,2024-05-28,2024,upper,2024-05-28 04:14:00-04:00,2024-05-28 15:59:00-04:00,18958.714051933915,18943.0,15.71405193391547,cutoff
1647_lower,2024-05-29,2024,lower,2024-05-29 09:27:00-04:00,2024-05-29 15:59:00-04:00,18759.350668282255,18810.75,51.399331717744644,cutoff
1648_lower,2024-05-30,2024,lower,2024-05-29 18:37:00-04:00,2024-05-30 15:59:00-04:00,18729.971339534262,18604.0,-125.97133953426237,cutoff
1641_lower,2024-05-31,2024,lower,2024-05-30 20:35:00-04:00,2024-05-31 15:59:00-04:00,18508.723924773964,18598.5,89.77607522603648,cutoff
1652_lower,2024-06-03,2024,lower,2024-06-03 12:14:00-04:00,2024-06-03 15:59:00-04:00,18516.838532544218,18652.75,135.91146745578226,cutoff
1653_upper,2024-06-05,2024,upper,2024-06-05 07:40:00-04:00,2024-06-05 15:59:00-04:00,18807.187537455473,19077.5,-270.3124625445271,cutoff
1657_upper,2024-06-11,2024,upper,2024-06-11 13:52:00-04:00,2024-06-11 15:59:00-04:00,19149.97074819228,19242.0,-92.02925180771854,cutoff
1655_upper,2024-06-12,2024,upper,2024-06-11 19:00:00-04:00,2024-06-12 15:59:00-04:00,19260.324238183544,19492.25,-231.92576181645563,cutoff
1659_upper,2024-06-13,2024,upper,2024-06-13 03:14:00-04:00,2024-06-13 15:59:00-04:00,19663.67406997938,19592.5,71.17406997938087,cutoff
1660_upper,2024-06-17,2024,upper,2024-06-16 20:00:00-04:00,2024-06-17 15:59:00-04:00,19973.0,20196.5,-223.5,cutoff
1663_upper,2024-06-20,2024,upper,2024-06-20 03:30:00-04:00,2024-06-20 15:59:00-04:00,20350.794364611073,20035.25,315.5443646110725,cutoff
1666_lower,2024-06-24,2024,lower,2024-06-24 13:34:00-04:00,2024-06-24 15:59:00-04:00,19788.474749843634,19744.75,-43.72474984363362,cutoff
1668_upper,2024-06-26,2024,upper,2024-06-26 03:24:00-04:00,2024-06-26 15:59:00-04:00,20035.72334406313,20004.75,30.973344063131663,cutoff
1667_upper,2024-06-28,2024,upper,2024-06-28 08:16:00-04:00,2024-06-28 15:59:00-04:00,20140.576519285627,19932.5,208.076519285627,cutoff
1671_lower,2024-07-01,2024,lower,2024-07-01 10:14:00-04:00,2024-07-01 15:59:00-04:00,19824.90114202006,20048.75,223.84885797994139,cutoff
1672_upper,2024-07-02,2024,upper,2024-07-02 13:13:00-04:00,2024-07-02 15:59:00-04:00,20177.69735058826,20256.5,-78.80264941174028,cutoff
1664_upper,2024-07-03,2024,upper,2024-07-03 11:56:00-04:00,2024-07-03 13:14:00-04:00,20374.096228592298,20419.5,-45.40377140770215,cutoff
1665_upper,2024-07-05,2024,upper,2024-07-05 02:19:00-04:00,2024-07-05 15:59:00-04:00,20444.240953614135,20621.75,-177.50904638586508,cutoff
1676_upper,2024-07-08,2024,upper,2024-07-08 11:23:00-04:00,2024-07-08 15:59:00-04:00,20666.147815335862,20666.5,-0.3521846641378943,cutoff
1677_upper,2024-07-10,2024,upper,2024-07-10 10:10:00-04:00,2024-07-10 15:59:00-04:00,20791.771230340233,20894.5,-102.72876965976684,cutoff
1679_upper,2024-07-11,2024,upper,2024-07-11 08:30:00-04:00,2024-07-11 15:59:00-04:00,20938.09926077548,20429.75,508.3492607754815,cutoff
1681_upper,2024-07-12,2024,upper,2024-07-12 13:47:00-04:00,2024-07-12 15:59:00-04:00,20724.48401525386,20540.5,183.98401525385998,cutoff
1682_lower,2024-07-17,2024,lower,2024-07-17 03:06:00-04:00,2024-07-17 15:59:00-04:00,20414.57002644139,19992.0,-422.5700264413899,cutoff
1684_lower,2024-07-18,2024,lower,2024-07-18 10:35:00-04:00,2024-07-18 15:59:00-04:00,19956.62531162463,19891.25,-65.37531162462983,cutoff
1669_lower,2024-07-19,2024,lower,2024-07-19 03:44:00-04:00,2024-07-19 15:59:00-04:00,19756.5900361896,19711.75,-44.84003618959832,cutoff
1688_lower,2024-07-24,2024,lower,2024-07-24 00:20:00-04:00,2024-07-24 15:59:00-04:00,19747.333224551483,19204.5,-542.833224551483,cutoff
1692_lower,2024-07-30,2024,lower,2024-07-30 11:03:00-04:00,2024-07-30 15:59:00-04:00,19021.59415438462,18938.75,-82.8441543846202,cutoff
1691_upper,2024-07-31,2024,upper,2024-07-31 10:01:00-04:00,2024-07-31 15:59:00-04:00,19417.278253940567,19496.5,-79.22174605943292,cutoff
1694_upper,2024-08-01,2024,upper,2024-07-31 19:16:00-04:00,2024-08-01 15:59:00-04:00,19669.08822149362,19027.25,641.838221493621,cutoff
1690_lower,2024-08-02,2024,lower,2024-08-01 22:22:00-04:00,2024-08-02 15:59:00-04:00,18719.653445721407,18561.0,-158.65344572140748,cutoff
1696_lower,2024-08-05,2024,lower,2024-08-04 20:52:00-04:00,2024-08-05 15:59:00-04:00,18164.805856265015,18021.5,-143.30585626501488,cutoff
1697_upper,2024-08-06,2024,upper,2024-08-05 20:48:00-04:00,2024-08-06 15:59:00-04:00,18314.59494601252,18172.0,142.59494601251936,cutoff
1698_upper,2024-08-07,2024,upper,2024-08-07 09:32:00-04:00,2024-08-07 15:59:00-04:00,18519.82576537015,17972.5,547.3257653701512,cutoff
1700_upper,2024-08-09,2024,upper,2024-08-09 13:30:00-04:00,2024-08-09 15:59:00-04:00,18663.84995837113,18609.75,54.099958371130924,cutoff
1701_upper,2024-08-13,2024,upper,2024-08-13 03:06:00-04:00,2024-08-13 15:59:00-04:00,18769.267023665285,19101.25,-331.9829763347152,cutoff
1704_upper,2024-08-15,2024,upper,2024-08-15 09:52:00-04:00,2024-08-15 15:59:00-04:00,19420.629424864208,19587.25,-166.62057513579202,cutoff
1705_upper,2024-08-16,2024,upper,2024-08-15 22:19:00-04:00,2024-08-16 15:59:00-04:00,19643.32445003435,19603.5,39.824450034349866,cutoff
1706_upper,2024-08-19,2024,upper,2024-08-19 14:33:00-04:00,2024-08-19 15:59:00-04:00,19751.725691121064,19860.0,-108.2743088789357,cutoff
1689_upper,2024-08-20,2024,upper,2024-08-19 18:00:00-04:00,2024-08-20 15:59:00-04:00,19879.934058609964,19811.75,68.18405860996427,cutoff
1710_lower,2024-08-22,2024,lower,2024-08-22 11:43:00-04:00,2024-08-22 15:59:00-04:00,19718.054097770917,19585.5,-132.554097770917,cutoff
1711_lower,2024-08-27,2024,lower,2024-08-27 09:38:00-04:00,2024-08-27 15:59:00-04:00,19470.180575569306,19651.25,181.0694244306942,cutoff
1712_lower,2024-08-28,2024,lower,2024-08-28 11:00:00-04:00,2024-08-28 15:59:00-04:00,19436.24414338785,19421.25,-14.994143387848453,cutoff
1713_lower,2024-08-29,2024,lower,2024-08-28 18:00:00-04:00,2024-08-29 15:59:00-04:00,19209.5,19393.5,184.0,cutoff
1717_lower,2024-09-03,2024,lower,2024-09-03 09:31:00-04:00,2024-09-03 15:59:00-04:00,19440.876008721498,19012.25,-428.6260087214978,cutoff
1704_lower,2024-09-06,2024,lower,2024-09-06 03:14:00-04:00,2024-09-06 15:59:00-04:00,18787.370575135792,18458.25,-329.120575135792,cutoff
1722_upper,2024-09-11,2024,upper,2024-09-11 09:21:00-04:00,2024-09-11 15:59:00-04:00,18916.42852213519,19254.5,-338.07147786481073,cutoff
1720_upper,2024-09-12,2024,upper,2024-09-12 00:34:00-04:00,2024-09-12 15:59:00-04:00,19315.447828247725,19451.5,-136.05217175227517,cutoff
1725_upper,2024-09-13,2024,upper,2024-09-13 11:21:00-04:00,2024-09-13 15:59:00-04:00,19539.151428225923,19527.25,11.901428225923155,cutoff
1718_upper,2024-09-16,2024,upper,2024-09-15 20:00:00-04:00,2024-09-16 15:59:00-04:00,19778.25,19670.5,107.75,cutoff
1716_upper,2024-09-17,2024,upper,2024-09-17 07:52:00-04:00,2024-09-17 15:59:00-04:00,19794.106040363484,19682.5,111.60604036348377,cutoff
1714_upper,2024-09-18,2024,upper,2024-09-18 14:00:00-04:00,2024-09-18 15:59:00-04:00,19858.569744775472,19583.75,274.8197447754719,cutoff
1727_upper,2024-09-19,2024,upper,2024-09-19 02:25:00-04:00,2024-09-19 15:59:00-04:00,19901.305728557876,20081.5,-180.19427144212386,cutoff
1731_upper,2024-09-25,2024,upper,2024-09-25 10:15:00-04:00,2024-09-25 15:59:00-04:00,20264.48376077762,20195.0,69.48376077762077,cutoff
1732_upper,2024-09-26,2024,upper,2024-09-25 20:01:00-04:00,2024-09-26 15:59:00-04:00,20288.360122640388,20341.5,-53.139877359612,cutoff
1736_lower,2024-09-30,2024,lower,2024-09-30 07:38:00-04:00,2024-09-30 15:59:00-04:00,20143.4885118941,20270.25,126.76148810590166,cutoff
1734_lower,2024-10-01,2024,lower,2024-10-01 10:10:00-04:00,2024-10-01 15:59:00-04:00,19936.101862313106,19978.25,42.14813768689419,cutoff
1739_upper,2024-10-04,2024,upper,2024-10-04 08:52:00-04:00,2024-10-04 15:59:00-04:00,20223.771768351384,20227.25,-3.4782316486162017,cutoff
1742_lower,2024-10-08,2024,lower,2024-10-07 18:33:00-04:00,2024-10-08 15:59:00-04:00,19907.558788555412,20300.0,392.4412114445877,cutoff
1742_upper,2024-10-09,2024,upper,2024-10-09 11:00:00-04:00,2024-10-09 15:59:00-04:00,20367.316211444588,20458.25,-90.93378855541232,cutoff
1741_upper,2024-10-14,2024,upper,2024-10-14 06:16:00-04:00,2024-10-14 15:59:00-04:00,20509.27467220082,20621.75,-112.47532779918038,cutoff
1747_lower,2024-10-15,2024,lower,2024-10-15 15:04:00-04:00,2024-10-15 15:59:00-04:00,20303.56062921643,20343.5,39.93937078356976,cutoff
1751_lower,2024-10-23,2024,lower,2024-10-23 12:31:00-04:00,2024-10-23 15:59:00-04:00,20235.883113021868,20218.25,-17.633113021867757,cutoff
1755_upper,2024-10-25,2024,upper,2024-10-25 09:43:00-04:00,2024-10-25 15:59:00-04:00,20584.71443989178,20495.0,89.71443989178078,cutoff
1751_upper,2024-10-29,2024,upper,2024-10-29 14:39:00-04:00,2024-10-29 15:59:00-04:00,20707.991886978132,20695.0,12.991886978132243,cutoff
1757_lower,2024-10-31,2024,lower,2024-10-31 02:48:00-04:00,2024-10-31 15:59:00-04:00,20354.781234151604,20011.25,-343.5312341516037,cutoff
1762_upper,2024-11-06,2024,upper,2024-11-05 21:09:00-05:00,2024-11-06 15:59:00-05:00,20430.183873389637,20893.75,-463.5661266103634,cutoff
1764_upper,2024-11-07,2024,upper,2024-11-07 08:10:00-05:00,2024-11-07 15:59:00-05:00,20993.111733587757,21221.75,-228.63826641224296,cutoff
1765_upper,2024-11-11,2024,upper,2024-11-10 18:00:00-05:00,2024-11-11 15:59:00-05:00,21270.8590945764,21220.25,50.60909457640082,cutoff
1768_lower,2024-11-14,2024,lower,2024-11-14 12:33:00-05:00,2024-11-14 15:59:00-05:00,21023.067767020017,21008.5,-14.567767020016618,cutoff
1769_lower,2024-11-15,2024,lower,2024-11-14 20:07:00-05:00,2024-11-15 15:59:00-05:00,20908.426789910554,20491.75,-416.67678991055436,cutoff
1773_upper,2024-11-19,2024,upper,2024-11-19 13:45:00-05:00,2024-11-19 15:59:00-05:00,20761.733323628352,20765.25,-3.516676371647918,cutoff
1772_upper,2024-11-20,2024,upper,2024-11-20 03:22:00-05:00,2024-11-20 15:59:00-05:00,20842.995254350048,20752.25,90.74525435004762,cutoff
1771_upper,2024-11-25,2024,upper,2024-11-25 08:45:00-05:00,2024-11-25 15:59:00-05:00,20990.661921935727,20878.0,112.66192193572715,cutoff
1778_lower,2024-11-27,2024,lower,2024-11-27 10:37:00-05:00,2024-11-27 15:59:00-05:00,20747.240537818947,20816.25,69.0094621810531,cutoff
1780_upper,2024-12-02,2024,upper,2024-12-02 08:11:00-05:00,2024-12-02 15:59:00-05:00,21023.332330874753,21217.0,-193.6676691252469,cutoff
1770_upper,2024-12-04,2024,upper,2024-12-03 23:56:00-05:00,2024-12-04 15:59:00-05:00,21353.263619206915,21537.5,-184.23638079308512,cutoff
1784_upper,2024-12-06,2024,upper,2024-12-06 09:49:00-05:00,2024-12-06 15:59:00-05:00,21596.018806749427,21658.5,-62.48119325057269,cutoff
1785_upper,2024-12-09,2024,upper,2024-12-09 02:36:00-05:00,2024-12-09 15:59:00-05:00,21687.530920669866,21485.5,202.03092066986574,cutoff
1787_lower,2024-12-10,2024,lower,2024-12-10 14:47:00-05:00,2024-12-10 15:59:00-05:00,21414.946892231732,21408.0,-6.946892231731908,cutoff
1788_upper,2024-12-11,2024,upper,2024-12-11 11:15:00-05:00,2024-12-11 15:59:00-05:00,21744.93131652934,21791.75,-46.8186834706612,cutoff
1789_upper,2024-12-13,2024,upper,2024-12-13 09:43:00-05:00,2024-12-13 15:59:00-05:00,21869.341110276982,21797.5,71.84111027698236,cutoff
1791_upper,2024-12-16,2024,upper,2024-12-16 11:09:00-05:00,2024-12-16 15:59:00-05:00,22035.261361227676,22111.5,-76.23863877232361,cutoff
1793_lower,2024-12-18,2024,lower,2024-12-18 14:18:00-05:00,2024-12-18 15:59:00-05:00,22082.464125708895,21496.75,-585.7141257088952,cutoff
1786_lower,2024-12-20,2024,lower,2024-12-19 19:16:00-05:00,2024-12-20 15:59:00-05:00,21291.86742736369,21567.5,275.6325726363102,cutoff
1797_upper,2024-12-24,2024,upper,2024-12-24 10:01:00-05:00,2024-12-24 13:14:00-05:00,21913.918142038703,22046.5,-132.58185796129692,cutoff
1798_upper,2024-12-26,2024,upper,2024-12-25 22:23:00-05:00,2024-12-26 15:59:00-05:00,22102.530090185646,22007.25,95.28009018564626,cutoff
1799_lower,2024-12-27,2024,lower,2024-12-27 09:39:00-05:00,2024-12-27 15:59:00-05:00,21715.499624103435,21703.0,-12.499624103435053,cutoff
1800_lower,2024-12-30,2024,lower,2024-12-30 08:54:00-05:00,2024-12-30 15:59:00-05:00,21369.223516791924,21411.75,42.52648320807566,cutoff
1801_lower,2025-01-02,2025,lower,2025-01-02 12:31:00-05:00,2025-01-02 15:59:00-05:00,21108.976305194254,21169.0,60.023694805746345,cutoff
1803_upper,2025-01-06,2025,upper,2025-01-06 03:47:00-05:00,2025-01-06 15:59:00-05:00,21612.9893337931,21750.5,-137.51066620690108,cutoff
1804_lower,2025-01-07,2025,lower,2025-01-07 10:32:00-05:00,2025-01-07 15:59:00-05:00,21498.6503620867,21359.0,-139.65036208670062,cutoff
1806_lower,2025-01-10,2025,lower,2025-01-10 08:35:00-05:00,2025-01-10 15:59:00-05:00,21047.201412505878,21015.5,-31.70141250587767,cutoff
1796_lower,2025-01-13,2025,lower,2025-01-13 03:42:00-05:00,2025-01-13 15:59:00-05:00,20812.622135091402,20948.25,135.62786490859799,cutoff
1808_upper,2025-01-14,2025,upper,2025-01-13 18:31:00-05:00,2025-01-14 15:59:00-05:00,21049.283947678956,20923.0,126.28394767895588,cutoff
1809_upper,2025-01-15,2025,upper,2025-01-15 10:00:00-05:00,2025-01-15 15:59:00-05:00,21347.480482178587,21395.75,-48.26951782141259,cutoff
1807_upper,2025-01-16,2025,upper,2025-01-16 02:30:00-05:00,2025-01-16 15:59:00-05:00,21513.00745261229,21248.0,265.0074526122917,cutoff
1810_upper,2025-01-17,2025,upper,2025-01-17 09:12:00-05:00,2025-01-17 15:59:00-05:00,21603.9698663063,21600.75,3.2198663062990818,cutoff
1811_upper,2025-01-20,2025,upper,2025-01-20 09:26:00-05:00,2025-01-20 12:59:00-05:00,21724.619794802715,21683.0,41.61979480271475,cutoff
1813_lower,2025-01-21,2025,lower,2025-01-20 19:53:00-05:00,2025-01-21 15:59:00-05:00,21503.086594849883,21714.5,211.4134051501169,cutoff
1812_upper,2025-01-22,2025,upper,2025-01-22 03:47:00-05:00,2025-01-22 15:59:00-05:00,21888.13218343735,21997.75,-109.61781656265157,cutoff
1816_upper,2025-01-24,2025,upper,2025-01-24 09:53:00-05:00,2025-01-24 15:59:00-05:00,22074.607099461522,21908.5,166.107099461522,cutoff
1815_lower,2025-01-27,2025,lower,2025-01-26 18:00:00-05:00,2025-01-27 15:59:00-05:00,21695.804153590565,21258.0,-437.80415359056497,cutoff
1818_upper,2025-01-28,2025,upper,2025-01-28 12:09:00-05:00,2025-01-28 15:59:00-05:00,21522.02838072801,21575.5,-53.471619271989766,cutoff
1819_upper,2025-01-30,2025,upper,2025-01-30 09:49:00-05:00,2025-01-30 15:59:00-05:00,21718.871737055117,21623.0,95.87173705511668,cutoff
1820_upper,2025-01-31,2025,upper,2025-01-31 09:31:00-05:00,2025-01-31 15:59:00-05:00,21822.843311433993,21580.75,242.09331143399322,cutoff
1820_lower,2025-02-03,2025,lower,2025-02-02 18:00:00-05:00,2025-02-03 15:59:00-05:00,20986.5,21406.25,419.75,cutoff
1824_upper,2025-02-06,2025,upper,2025-02-06 10:12:00-05:00,2025-02-06 15:59:00-05:00,21835.221789986164,21870.75,-35.52821001383563,cutoff
1826_lower,2025-02-07,2025,lower,2025-02-07 15:17:00-05:00,2025-02-07 15:59:00-05:00,21553.677828565866,21588.25,34.57217143413436,cutoff
1827_lower,2025-02-10,2025,lower,2025-02-09 18:00:00-05:00,2025-02-10 15:59:00-05:00,21500.649809118157,21843.75,343.10019088184345,cutoff
1828_lower,2025-02-12,2025,lower,2025-02-12 08:36:00-05:00,2025-02-12 15:59:00-05:00,21540.774109111204,21802.0,261.22589088879613,cutoff
1830_upper,2025-02-13,2025,upper,2025-02-12 18:49:00-05:00,2025-02-13 15:59:00-05:00,21890.38674029691,22109.75,-219.36325970308826,cutoff
1831_upper,2025-02-14,2025,upper,2025-02-14 02:16:00-05:00,2025-02-14 15:59:00-05:00,22159.305308485862,22194.25,-34.94469151413796,cutoff
1817_upper,2025-02-17,2025,upper,2025-02-16 20:36:00-05:00,2025-02-17 12:59:00-05:00,22250.5219911343,22235.25,15.27199113430106,cutoff
1832_upper,2025-02-18,2025,upper,2025-02-18 02:07:00-05:00,2025-02-18 15:59:00-05:00,22313.494446651624,22238.75,74.74444665162446,cutoff
1833_lower,2025-02-20,2025,lower,2025-02-20 09:53:00-05:00,2025-02-20 15:59:00-05:00,22049.49225012711,22144.75,95.25774987288969,cutoff
1832_lower,2025-02-21,2025,lower,2025-02-21 12:19:00-05:00,2025-02-21 15:59:00-05:00,21919.505553348376,21682.5,-237.00555334837554,cutoff
1831_lower,2025-02-24,2025,lower,2025-02-24 09:53:00-05:00,2025-02-24 15:59:00-05:00,21626.319691514138,21421.0,-205.31969151413796,cutoff
1825_lower,2025-02-25,2025,lower,2025-02-25 02:53:00-05:00,2025-02-25 15:59:00-05:00,21315.422272791406,21149.75,-165.6722727914057,cutoff
1840_lower,2025-02-27,2025,lower,2025-02-27 10:00:00-05:00,2025-02-27 15:59:00-05:00,20953.828863134346,20608.25,-345.57886313434574,cutoff
1842_upper,2025-03-03,2025,upper,2025-03-02 18:00:00-05:00,2025-03-03 15:59:00-05:00,21004.16417440178,20473.0,531.1641744017797,cutoff
1842_lower,2025-03-04,2025,lower,2025-03-04 10:00:00-05:00,2025-03-04 15:59:00-05:00,20196.21082559822,20397.5,201.28917440177975,cutoff
1845_lower,2025-03-06,2025,lower,2025-03-06 13:43:00-05:00,2025-03-06 15:59:00-05:00,20045.353394687612,20091.75,46.39660531238769,cutoff
1846_lower,2025-03-07,2025,lower,2025-03-07 10:32:00-05:00,2025-03-07 15:59:00-05:00,19963.50233256204,20224.0,260.49766743796135,cutoff
1847_lower,2025-03-10,2025,lower,2025-03-10 10:02:00-04:00,2025-03-10 15:59:00-04:00,19729.831228780633,19463.5,-266.33122878063296,cutoff
1850_lower,2025-03-13,2025,lower,2025-03-13 10:00:00-04:00,2025-03-13 15:59:00-04:00,19332.563153600902,19251.5,-81.0631536009023,cutoff
1852_upper,2025-03-17,2025,upper,2025-03-17 09:40:00-04:00,2025-03-17 15:59:00-04:00,19830.48773287708,19831.75,-1.2622671229182743,cutoff
1850_upper,2025-03-19,2025,upper,2025-03-19 15:00:00-04:00,2025-03-19 15:59:00-04:00,20042.811846399098,19953.5,89.3118463990977,cutoff
1848_upper,2025-03-24,2025,upper,2025-03-24 04:09:00-04:00,2025-03-24 15:59:00-04:00,20207.49026863832,20365.75,-158.25973136167886,cutoff
1847_upper,2025-03-25,2025,upper,2025-03-25 08:31:00-04:00,2025-03-25 15:59:00-04:00,20439.543771219367,20487.75,-48.206228780632955,cutoff
1858_upper,2025-03-26,2025,upper,2025-03-25 18:10:00-04:00,2025-03-26 15:59:00-04:00,20528.040411304843,20112.5,415.54041130484256,cutoff
1858_lower,2025-03-27,2025,lower,2025-03-26 18:00:00-04:00,2025-03-27 15:59:00-04:00,20016.584588695157,19994.5,-22.084588695157436,cutoff
1861_lower,2025-03-28,2025,lower,2025-03-28 10:12:00-04:00,2025-03-28 15:59:00-04:00,19728.32899871131,19461.5,-266.8289987113094,cutoff
1852_lower,2025-03-31,2025,lower,2025-03-30 20:20:00-04:00,2025-03-31 15:59:00-04:00,19163.26226712292,19450.0,286.7377328770817,cutoff
1864_upper,2025-04-02,2025,upper,2025-04-02 11:25:00-04:00,2025-04-02 15:59:00-04:00,19699.95710401039,19746.5,-46.54289598960895,cutoff
1864_lower,2025-04-03,2025,lower,2025-04-02 18:02:00-04:00,2025-04-03 15:59:00-04:00,18964.75,18685.75,-279.0,cutoff
1867_lower,2025-04-04,2025,lower,2025-04-04 10:50:00-04:00,2025-04-04 15:59:00-04:00,17658.120958752366,17534.75,-123.37095875236628,cutoff
1869_lower,2025-04-08,2025,lower,2025-04-08 12:41:00-04:00,2025-04-08 15:59:00-04:00,17695.50017662563,17239.5,-456.0001766256282,cutoff
1870_upper,2025-04-09,2025,upper,2025-04-09 13:19:00-04:00,2025-04-09 15:59:00-04:00,17852.90231829632,19269.5,-1416.597681703679,cutoff
1871_lower,2025-04-10,2025,lower,2025-04-10 11:58:00-04:00,2025-04-10 15:59:00-04:00,18286.418953500917,18483.0,196.58104649908273,cutoff
1871_upper,2025-04-14,2025,upper,2025-04-13 18:00:00-04:00,2025-04-14 15:59:00-04:00,19224.331046499083,18942.25,282.08104649908273,cutoff
1873_lower,2025-04-16,2025,lower,2025-04-15 20:13:00-04:00,2025-04-16 15:59:00-04:00,18689.628057598842,18386.75,-302.87805759884213,cutoff
1876_lower,2025-04-21,2025,lower,2025-04-21 09:56:00-04:00,2025-04-21 15:59:00-04:00,18043.702403837182,17922.25,-121.45240383718192,cutoff
1877_upper,2025-04-22,2025,upper,2025-04-22 12:24:00-04:00,2025-04-22 15:59:00-04:00,18498.331402469757,18380.0,118.33140246975745,cutoff
1878_upper,2025-04-23,2025,upper,2025-04-22 18:00:00-04:00,2025-04-23 15:59:00-04:00,18680.5,18788.25,-107.75,cutoff
1881_upper,2025-04-29,2025,upper,2025-04-29 13:48:00-04:00,2025-04-29 15:59:00-04:00,19650.804460678333,19644.75,6.054460678333271,cutoff
1882_lower,2025-04-30,2025,lower,2025-04-30 09:39:00-04:00,2025-04-30 15:59:00-04:00,19193.2781252601,19642.5,449.22187473989834,cutoff
1882_upper,2025-05-01,2025,upper,2025-04-30 18:02:00-04:00,2025-05-01 15:59:00-04:00,19883.0968747399,19877.75,5.34687473989834,cutoff
1885_upper,2025-05-02,2025,upper,2025-05-02 12:37:00-04:00,2025-05-02 15:59:00-04:00,20263.837006537575,20185.75,78.08700653757478,cutoff
1886_lower,2025-05-06,2025,lower,2025-05-06 09:51:00-04:00,2025-05-06 15:59:00-04:00,19771.59466634644,19875.75,104.15533365356168,cutoff
1888_upper,2025-05-07,2025,upper,2025-05-06 18:07:00-04:00,2025-05-07 15:59:00-04:00,20128.846013962007,19949.25,179.59601396200742,cutoff
1889_upper,2025-05-08,2025,upper,2025-05-08 00:41:00-04:00,2025-05-08 15:59:00-04:00,20194.64849673071,20152.25,42.398496730711486,cutoff
1886_upper,2025-05-12,2025,upper,2025-05-11 18:00:00-04:00,2025-05-12 15:59:00-04:00,20419.65533365356,20949.75,-530.0946663464383,cutoff
1892_upper,2025-05-13,2025,upper,2025-05-13 10:17:00-04:00,2025-05-13 15:59:00-04:00,21222.895093414,21270.75,-47.85490658599883,cutoff
1893_upper,2025-05-15,2025,upper,2025-05-15 11:43:00-04:00,2025-05-15 15:59:00-04:00,21430.874914375905,21419.5,11.374914375905064,cutoff
1896_lower,2025-05-19,2025,lower,2025-05-18 23:41:00-04:00,2025-05-19 15:59:00-04:00,21217.734988096745,21523.25,305.5150119032551,cutoff
1895_upper,2025-05-20,2025,upper,2025-05-19 19:32:00-04:00,2025-05-20 15:59:00-04:00,21548.17602820053,21447.5,100.67602820053071,cutoff
1898_lower,2025-05-21,2025,lower,2025-05-21 13:30:00-04:00,2025-05-21 15:59:00-04:00,21172.07384349611,21149.0,-23.073843496109475,cutoff
1894_lower,2025-05-22,2025,lower,2025-05-22 08:16:00-04:00,2025-05-22 15:59:00-04:00,21057.278595660748,21183.5,126.22140433925233,cutoff
1899_lower,2025-05-23,2025,lower,2025-05-23 07:43:00-04:00,2025-05-23 15:59:00-04:00,21026.60371456908,20978.5,-48.103714569078875,cutoff
1901_upper,2025-05-26,2025,upper,2025-05-25 18:24:00-04:00,2025-05-26 12:59:00-04:00,21185.71737234685,21283.5,-97.78262765314867,cutoff
1902_upper,2025-05-28,2025,upper,2025-05-28 06:54:00-04:00,2025-05-28 15:59:00-04:00,21513.310861378166,21372.5,140.810861378166,cutoff
1894_upper,2025-05-29,2025,upper,2025-05-28 18:57:00-04:00,2025-05-29 15:59:00-04:00,21596.971404339252,21411.5,185.47140433925233,cutoff
1904_lower,2025-05-30,2025,lower,2025-05-30 08:11:00-04:00,2025-05-30 15:59:00-04:00,21233.893876349917,21369.5,135.60612365008274,cutoff
1906_upper,2025-06-03,2025,upper,2025-06-03 10:03:00-04:00,2025-06-03 15:59:00-04:00,21634.145485961726,21704.5,-70.35451403827392,cutoff
1908_upper,2025-06-05,2025,upper,2025-06-05 03:27:00-04:00,2025-06-05 15:59:00-04:00,21806.20617937395,21586.75,219.45617937394854,cutoff
1909_upper,2025-06-10,2025,upper,2025-06-10 15:05:00-04:00,2025-06-10 15:59:00-04:00,21980.171524408106,21964.5,15.671524408106052,cutoff
1905_upper,2025-06-11,2025,upper,2025-06-11 08:30:00-04:00,2025-06-11 15:59:00-04:00,22005.095955978955,21887.75,117.34595597895532,cutoff
1914_lower,2025-06-12,2025,lower,2025-06-12 04:02:00-04:00,2025-06-12 15:59:00-04:00,21746.69078079703,21936.5,189.80921920296896,cutoff
1913_lower,2025-06-13,2025,lower,2025-06-12 20:05:00-04:00,2025-06-13 15:59:00-04:00,21631.84416599201,21652.25,20.40583400799005,cutoff
