level_id,session_date,created_at,expiry_at,physical_touch,side,eligibility,skip_reason,position_state,sal_state,entry_time,exit_time,entry_price,exit_price,anchor,cap,exit_reason,pnl
8_upper,2018-01-12,2018-01-12 10:30:00-05:00,2018-02-09 10:30:00-05:00,2018-01-12 13:01:00-05:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
9_upper,2018-01-16,2018-01-15 10:30:00-05:00,2018-02-12 10:30:00-05:00,2018-01-16 05:23:00-05:00,upper,executed,,flat,inactive,2018-01-16 05:23:00-05:00,2018-01-16 09:35:00-05:00,6809.770647884909,6826.270647884909,11.0,16.5,SL,-16.5
10_lower,2018-01-16,2018-01-16 10:30:00-05:00,2018-02-13 10:30:00-05:00,2018-01-16 13:55:00-05:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
9_lower,2018-01-15,2018-01-15 10:30:00-05:00,2018-02-12 10:30:00-05:00,2018-01-16 14:22:00-05:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
11_upper,2018-01-17,2018-01-17 10:30:00-05:00,2018-02-14 10:30:00-05:00,2018-01-17 14:53:00-05:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
12_upper,2018-01-22,2018-01-18 10:30:00-05:00,2018-02-15 10:30:00-05:00,2018-01-22 10:09:00-05:00,upper,executed,,flat,inactive,2018-01-22 10:09:00-05:00,2018-01-22 12:05:00-05:00,6862.577746742863,6898.202746742863,23.75,35.625,SL,-35.625
10_upper,2018-01-16,2018-01-16 10:30:00-05:00,2018-02-13 10:30:00-05:00,2018-01-22 10:12:00-05:00,upper,skipped,position_open,open,active,,,,,,,,
13_upper,2018-01-19,2018-01-19 10:30:00-05:00,2018-02-16 10:30:00-05:00,2018-01-22 12:31:00-05:00,upper,skipped,blocked_time,n/a,n/a,,,,,,,,
14_upper,2018-01-22,2018-01-22 10:30:00-05:00,2018-02-19 10:30:00-05:00,2018-01-22 15:50:00-05:00,upper,skipped,no_cutoff,n/a,n/a,,,,,,,,
15_upper,2018-01-24,2018-01-23 10:30:00-05:00,2018-02-20 10:30:00-05:00,2018-01-24 10:14:00-05:00,upper,executed,,flat,inactive,2018-01-24 10:14:00-05:00,2018-01-24 11:13:00-05:00,6998.255469793344,6955.880469793344,28.25,42.375,TP,42.375
16_lower,2018-01-24,2018-01-24 10:30:00-05:00,2018-02-21 10:30:00-05:00,2018-01-24 11:34:00-05:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
15_lower,2018-01-23,2018-01-23 10:30:00-05:00,2018-02-20 10:30:00-05:00,2018-01-24 13:16:00-05:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
18_upper,2018-01-26,2018-01-26 10:30:00-05:00,2018-02-23 10:30:00-05:00,2018-01-26 15:19:00-05:00,upper,skipped,no_cutoff,n/a,n/a,,,,,,,,
17_upper,2018-01-25,2018-01-25 10:30:00-05:00,2018-02-22 10:30:00-05:00,2018-01-28 18:21:00-05:00,upper,skipped,no_anchor,n/a,n/a,,,,,,,,
16_upper,2018-01-24,2018-01-24 10:30:00-05:00,2018-02-21 10:30:00-05:00,2018-01-28 18:24:00-05:00,upper,skipped,no_anchor,n/a,n/a,,,,,,,,
19_lower,2018-01-30,2018-01-29 10:30:00-05:00,2018-02-26 10:30:00-05:00,2018-01-29 22:52:00-05:00,lower,executed,,flat,inactive,2018-01-29 22:52:00-05:00,2018-01-29 22:56:00-05:00,6956.366742923148,6964.616742923148,5.5,8.25,TP,8.25
18_lower,2018-01-30,2018-01-26 10:30:00-05:00,2018-02-23 10:30:00-05:00,2018-01-30 10:05:00-05:00,lower,executed,,flat,inactive,2018-01-30 10:05:00-05:00,2018-01-30 11:09:00-05:00,6909.722612509674,6964.847612509674,36.75,55.125,TP,55.125
