sess_date,year,side,touched_at,level,anchor,cap,pnl_be60,exit_be60,mae,mfe,uw60,be_dd
2021-08-24,2021,upper,2021-08-24 02:36:00-04:00,15364.265950275054,20.0,30.0,-0.0,BE,-19.734,1.766,True,True
2021-08-30,2021,upper,2021-08-30 09:33:00-04:00,15484.655610356942,14.75,22.125,-22.125,SL,-25.094,8.156,,False
2021-08-31,2021,upper,2021-08-31 02:14:00-04:00,15671.691483257986,26.5,39.75,39.75,TP,-5.559,42.191,False,False
2021-09-08,2021,lower,2021-09-08 10:38:00-04:00,15570.883865846456,60.0,90.0,0.0,BE,-36.384,20.866,True,True
2021-09-13,2021,lower,2021-09-13 01:07:00-04:00,15415.380775283047,9.0,13.5,13.5,TP,-9.631,13.619,,False
2021-09-13,2021,lower,2021-09-13 10:01:00-04:00,15391.201243038602,129.25,193.875,0.0,BE,-33.701,49.549,False,False
2021-09-20,2021,lower,2021-09-19 22:16:00-04:00,15255.1655824113,30.0,45.0,-45.0,SL,-48.916,15.334,,False
2021-09-23,2021,upper,2021-09-23 05:08:00-04:00,15299.061195048975,20.75,31.125,31.125,TP,0.0,35.811,,False
2021-09-23,2021,upper,2021-09-23 05:08:00-04:00,15296.048377097144,20.75,31.125,31.125,TP,0.0,32.798,,False
2021-09-23,2021,upper,2021-09-23 10:03:00-04:00,15317.193855351527,121.5,182.25,-0.0,BE,-21.306,51.694,False,False
2021-09-27,2021,upper,2021-09-26 21:31:00-04:00,15382.419064245358,59.0,88.5,-0.0,BE,-15.831,3.669,False,False
2021-09-28,2021,lower,2021-09-28 03:19:00-04:00,15050.330935754642,127.25,190.875,0.0,BE,-88.331,0.0,True,True
2021-09-28,2021,lower,2021-09-28 03:47:00-04:00,14996.315256417569,127.25,190.875,0.0,BE,-34.315,32.435,False,False
2021-09-28,2021,lower,2021-09-28 05:55:00-04:00,14959.99226761498,66.75,100.125,0.0,BE,-35.492,14.008,True,True
2021-09-28,2021,lower,2021-09-28 10:20:00-04:00,14839.076622902856,122.0,183.0,0.0,BE,-66.577,43.923,True,True
2021-09-28,2021,lower,2021-09-28 10:21:00-04:00,14832.556144648473,122.0,183.0,0.0,BE,-60.056,50.444,True,True
2021-10-01,2021,lower,2021-09-30 21:08:00-04:00,14625.509577891058,51.25,76.875,0.0,BE,-51.01,0.0,True,True
2021-10-01,2021,lower,2021-09-30 21:11:00-04:00,14599.441719688431,51.25,76.875,0.0,BE,-24.942,26.058,False,False
2021-10-07,2021,upper,2021-10-06 20:36:00-04:00,14831.385381404469,33.75,50.625,-0.0,BE,-17.365,20.385,True,True
2021-10-07,2021,upper,2021-10-07 09:59:00-04:00,14955.978758632344,32.25,48.375,-0.0,BE,-41.771,9.729,True,True
2021-10-07,2021,upper,2021-10-07 10:00:00-04:00,14957.96895576549,96.75,145.125,-0.0,BE,-39.781,3.219,True,True
2021-10-11,2021,lower,2021-10-10 19:39:00-04:00,14720.10499822078,77.75,116.625,0.0,BE,-14.105,79.395,False,False
2021-10-14,2021,upper,2021-10-14 08:30:00-04:00,14938.793156548334,45.75,68.625,-0.0,BE,-12.207,48.293,False,False
2021-10-14,2021,upper,2021-10-14 09:52:00-04:00,14953.877863206815,41.25,61.875,-0.0,BE,-44.122,18.378,True,True
2021-10-15,2021,upper,2021-10-15 01:58:00-04:00,15107.52000177922,26.0,39.0,39.0,TP,-5.23,39.52,,False
2021-10-19,2021,upper,2021-10-19 10:58:00-04:00,15374.50773238502,55.75,83.625,-0.0,BE,-12.242,14.758,True,True
2021-10-26,2021,upper,2021-10-25 20:09:00-04:00,15555.53419964312,18.0,27.0,-0.0,BE,-23.966,4.784,True,True
2021-10-26,2021,upper,2021-10-25 21:04:00-04:00,15575.71752928018,35.25,52.875,-0.0,BE,-7.782,14.218,False,False
2021-10-26,2021,upper,2021-10-25 21:07:00-04:00,15579.37207458463,35.25,52.875,-0.0,BE,-4.128,17.872,False,False
2021-11-05,2021,upper,2021-11-05 09:33:00-04:00,16425.401381401833,67.75,101.625,-0.0,BE,-23.099,50.651,True,True
2021-11-09,2021,lower,2021-11-09 09:58:00-05:00,16240.353578456474,49.25,73.875,0.0,BE,-50.854,46.146,False,False
2021-11-10,2021,lower,2021-11-10 09:32:00-05:00,16056.304931374681,81.0,121.5,121.5,TP,-14.555,122.945,,False
2021-11-15,2021,upper,2021-11-15 08:20:00-05:00,16273.028589163645,14.75,22.125,22.125,TP,-3.471,24.529,False,False
2021-11-18,2021,upper,2021-11-18 09:47:00-05:00,16417.715750437408,20.25,30.375,30.375,TP,-3.284,31.716,,False
2021-11-19,2021,upper,2021-11-18 20:47:00-05:00,16533.348439223577,11.75,17.625,-17.625,SL,-20.652,10.098,,False
2021-11-22,2021,upper,2021-11-22 10:04:00-05:00,16756.992745632924,104.0,156.0,156.0,TP,-10.507,165.243,False,False
2021-11-23,2021,lower,2021-11-22 21:23:00-05:00,16358.632254367074,42.5,63.75,0.0,BE,-39.382,2.868,True,True
2021-11-23,2021,lower,2021-11-23 10:59:00-05:00,16168.556365534996,137.0,200.0,0.0,BE,-27.806,100.944,False,False
2021-11-26,2021,lower,2021-11-26 02:06:00-05:00,16226.186692272446,71.0,106.5,0.0,BE,-71.937,20.313,True,True
2021-11-30,2021,upper,2021-11-30 10:10:00-05:00,16448.308599813936,99.25,148.875,148.875,TP,0.0,162.309,,False
2021-12-07,2021,upper,2021-12-07 03:25:00-05:00,16066.717553940765,40.75,61.125,-61.125,SL,-63.532,8.718,,False
2021-12-08,2021,upper,2021-12-08 06:46:00-05:00,16420.0253666291,32.0,48.0,48.0,TP,0.0,52.275,,False
2021-12-14,2021,lower,2021-12-14 04:40:00-05:00,16047.80046864001,26.75,40.125,-40.125,SL,-45.55,0.0,,False
2021-12-16,2021,upper,2021-12-16 06:28:00-05:00,16444.1005652676,38.5,57.75,57.75,TP,-12.899,58.601,False,False
2021-12-17,2021,lower,2021-12-17 09:42:00-05:00,15660.17671606175,62.0,93.0,93.0,TP,-1.927,101.323,,False
2021-12-17,2021,lower,2021-12-17 10:22:00-05:00,15654.603758391648,186.0,200.0,200.0,TP,-0.354,203.896,,False
2021-12-20,2021,lower,2021-12-20 04:06:00-05:00,15509.440140084233,88.75,133.125,133.125,TP,-6.44,137.06,False,False
2021-12-21,2021,upper,2021-12-21 01:50:00-05:00,15823.338074885565,21.0,31.5,31.5,TP,-3.912,35.838,,False
2021-12-22,2021,upper,2021-12-22 09:45:00-05:00,16014.14752821853,51.75,77.625,-0.0,BE,-59.602,64.648,True,True
2021-12-22,2021,upper,2021-12-22 09:47:00-05:00,16029.767771822662,51.75,77.625,77.625,TP,-14.982,80.268,,False
2021-12-23,2021,upper,2021-12-23 05:52:00-05:00,16200.362242887906,16.0,24.0,-0.0,BE,-6.638,10.612,False,False
2021-12-27,2021,upper,2021-12-27 09:32:00-05:00,16403.39085923301,24.25,36.375,-36.375,SL,-37.609,3.891,,False
2021-12-28,2021,upper,2021-12-28 03:28:00-05:00,16592.642008049654,22.0,33.0,-33.0,SL,-33.608,16.142,,False
2021-12-31,2021,lower,2021-12-30 19:28:00-05:00,16361.783170368326,15.5,23.25,23.25,TP,-8.283,31.467,,False
2022-01-04,2022,lower,2022-01-04 10:44:00-05:00,16280.964755748751,83.5,125.25,0.0,BE,-118.465,28.785,True,True
2022-01-04,2022,lower,2022-01-04 10:55:00-05:00,16242.267817268195,83.5,125.25,0.0,BE,-79.768,8.732,True,True
2022-01-04,2022,lower,2022-01-04 10:56:00-05:00,16236.850141334391,83.5,125.25,0.0,BE,-74.35,13.9,True,True
2022-01-05,2022,lower,2022-01-05 09:32:00-05:00,16139.413118399969,46.5,69.75,69.75,TP,-36.413,70.837,,False
2022-01-05,2022,lower,2022-01-05 09:34:00-05:00,16120.130755933289,46.5,69.75,69.75,TP,-17.131,86.369,,False
2022-01-10,2022,lower,2022-01-10 07:31:00-05:00,15446.47747178147,54.0,81.0,-81.0,SL,-83.227,6.023,,False
2022-01-11,2022,upper,2022-01-11 04:16:00-05:00,15645.538295963997,61.0,91.5,-0.0,BE,-88.462,0.0,True,True
2022-01-18,2022,lower,2022-01-18 03:10:00-05:00,15397.302536893398,34.75,52.125,-52.125,SL,-66.803,0.0,,False
2022-01-19,2022,lower,2022-01-18 21:47:00-05:00,15125.980470062965,64.5,96.75,0.0,BE,-43.98,3.77,True,True
2022-01-19,2022,lower,2022-01-18 21:53:00-05:00,15088.58411136899,64.5,96.75,0.0,BE,-8.834,35.666,False,False
2022-01-24,2022,lower,2022-01-24 05:26:00-05:00,14333.793796523118,86.75,130.125,0.0,BE,-41.794,79.206,False,False
2022-01-31,2022,upper,2022-01-31 10:02:00-05:00,14659.001656557593,217.75,200.0,-0.0,BE,-79.248,19.252,True,True
2022-02-01,2022,upper,2022-02-01 02:12:00-05:00,14934.757318438846,35.0,52.5,52.5,TP,-15.993,54.007,,False
2022-02-02,2022,upper,2022-02-02 04:44:00-05:00,15221.075791511645,36.0,54.0,-0.0,BE,-32.174,8.076,False,False
2022-02-04,2022,lower,2022-02-04 08:54:00-05:00,14452.756770548807,117.0,175.5,175.5,TP,-90.007,178.243,False,False
2022-02-09,2022,upper,2022-02-09 05:14:00-05:00,14872.83087731542,21.5,32.25,-0.0,BE,-7.169,17.831,False,False
2022-02-14,2022,lower,2022-02-14 03:29:00-05:00,14123.867681561154,76.75,115.125,0.0,BE,-77.618,31.132,True,True
2022-02-15,2022,upper,2022-02-15 04:19:00-05:00,14523.728553381487,249.0,200.0,-0.0,BE,-19.771,35.979,False,False
2022-02-21,2022,lower,2022-02-20 19:04:00-05:00,13810.601816727918,118.75,178.125,178.125,TP,-0.852,180.898,False,False
2022-02-22,2022,upper,2022-02-22 09:53:00-05:00,14078.253565031777,62.25,93.375,93.375,TP,-8.246,98.504,,False
2022-03-01,2022,upper,2022-03-01 02:07:00-05:00,14302.928269466458,51.25,76.875,76.875,TP,-24.822,92.428,False,False
2022-03-01,2022,upper,2022-03-01 02:08:00-05:00,14321.309474498965,51.25,76.875,76.875,TP,-1.191,110.809,False,False
2022-03-03,2022,upper,2022-03-03 09:02:00-05:00,14367.318002793538,135.25,200.0,200.0,TP,-23.682,201.318,False,False
2022-03-04,2022,lower,2022-03-03 19:23:00-05:00,13953.51822142953,36.0,54.0,-54.0,SL,-95.518,30.232,,False
2022-03-11,2022,upper,2022-03-11 06:26:00-05:00,13824.115930626305,48.0,72.0,72.0,TP,-36.634,76.616,,False
2022-03-15,2022,lower,2022-03-15 03:13:00-04:00,12962.621135300313,38.5,57.75,57.75,TP,-1.871,61.629,,False
2022-03-16,2022,upper,2022-03-16 01:47:00-04:00,13578.503864699687,22.75,34.125,-0.0,BE,-16.496,32.504,True,True
2022-03-18,2022,upper,2022-03-18 10:04:00-04:00,14187.741551871979,160.75,200.0,-0.0,BE,-57.508,48.992,True,True
2022-03-18,2022,upper,2022-03-18 10:04:00-04:00,14191.899513881308,160.75,200.0,-0.0,BE,-53.35,53.15,True,True
2022-03-18,2022,upper,2022-03-18 10:11:00-04:00,14230.416261891665,160.75,200.0,-0.0,BE,-26.084,91.666,True,True
2022-03-21,2022,upper,2022-03-21 09:41:00-04:00,14453.856455113139,45.25,67.875,67.875,TP,-12.894,74.606,,False
2022-03-29,2022,upper,2022-03-29 05:07:00-04:00,15057.055654262684,27.5,41.25,41.25,TP,-26.194,41.306,False,False
2022-03-31,2022,lower,2022-03-31 10:02:00-04:00,14970.528899214507,134.75,200.0,0.0,BE,-4.529,124.721,False,False
2022-04-01,2022,lower,2022-04-01 09:50:00-04:00,14854.153631311128,59.5,89.25,0.0,BE,-47.654,44.846,False,False
2022-04-01,2022,lower,2022-04-01 09:52:00-04:00,14820.130536802219,59.5,89.25,0.0,BE,-13.631,78.869,False,False
2022-04-06,2022,lower,2022-04-06 06:40:00-04:00,14660.552011881444,66.0,99.0,0.0,BE,-60.302,12.448,True,True
2022-04-06,2022,lower,2022-04-06 07:09:00-04:00,14647.550897343368,57.25,85.875,0.0,BE,-66.301,0.0,True,True
2022-04-06,2022,lower,2022-04-06 09:44:00-04:00,14535.264843202222,28.0,42.0,-42.0,SL,-49.015,10.985,,False
2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,14286.08670759079,55.5,83.25,0.0,BE,-30.087,24.413,False,False
2022-04-11,2022,lower,2022-04-10 20:00:00-04:00,14294.094390312293,55.5,83.25,0.0,BE,-38.094,16.406,False,False
2022-04-11,2022,lower,2022-04-10 20:09:00-04:00,14268.21242611832,55.5,83.25,0.0,BE,-9.712,42.288,False,False
2022-04-11,2022,lower,2022-04-10 21:55:00-04:00,14239.955251332522,57.0,85.5,0.0,BE,-43.455,9.295,True,True
2022-04-11,2022,lower,2022-04-11 04:25:00-04:00,14161.646099407772,116.5,174.75,0.0,BE,-1.646,82.604,False,False
2022-04-11,2022,lower,2022-04-11 09:33:00-04:00,14121.37027015438,61.25,91.875,0.0,BE,-59.12,75.63,True,True
2022-04-11,2022,lower,2022-04-11 10:46:00-04:00,14039.052082115206,98.0,147.0,58.19791788479415,cutoff,-5.302,92.198,False,False
2022-04-14,2022,upper,2022-04-14 00:30:00-04:00,14285.013848168608,28.5,42.75,-0.0,BE,-6.736,14.014,False,False
2022-04-18,2022,lower,2022-04-17 19:46:00-04:00,13748.176154048422,111.0,166.5,0.0,BE,-18.676,9.824,True,True
2022-04-20,2022,upper,2022-04-20 07:55:00-04:00,14264.07134928854,34.0,51.0,-0.0,BE,-33.929,3.571,True,True
2022-04-22,2022,lower,2022-04-22 10:20:00-04:00,13609.250742000215,161.5,200.0,0.0,BE,-26.251,64.249,False,False
2022-05-06,2022,lower,2022-05-06 09:35:00-04:00,12644.912422332749,178.5,200.0,0.0,BE,-125.912,195.588,False,False
2022-05-09,2022,lower,2022-05-09 04:31:00-04:00,12476.874443244957,97.5,146.25,0.0,BE,-17.874,42.876,False,False
2022-05-09,2022,lower,2022-05-09 10:39:00-04:00,12307.665710997568,136.25,200.0,0.0,BE,-69.416,68.084,False,False
2022-05-10,2022,lower,2022-05-09 20:16:00-04:00,12107.686455371198,36.0,54.0,54.0,TP,-3.436,55.314,,False
2022-05-11,2022,lower,2022-05-11 08:55:00-04:00,12122.912972747228,42.75,64.125,64.125,TP,-21.663,76.087,,False
2022-05-12,2022,lower,2022-05-12 03:22:00-04:00,11852.015796082807,78.5,117.75,117.75,TP,-3.516,119.984,,False
2022-05-13,2022,upper,2022-05-13 09:54:00-04:00,12268.313117446343,34.25,51.375,-51.375,SL,-56.437,33.313,,False
2022-05-19,2022,lower,2022-05-19 03:33:00-04:00,11779.567880580866,36.75,55.125,0.0,BE,-33.318,42.182,True,True
2022-05-24,2022,lower,2022-05-24 10:15:00-04:00,11583.832248436425,175.75,200.0,200.0,TP,-7.582,220.418,False,False
2022-05-26,2022,upper,2022-05-26 09:43:00-04:00,12058.985649560062,62.0,93.0,-93.0,SL,-97.014,36.236,,False
2022-05-27,2022,upper,2022-05-27 05:51:00-04:00,12352.814438592224,103.0,154.5,-0.0,BE,-20.936,31.814,False,False
2022-05-27,2022,upper,2022-05-27 10:37:00-04:00,12592.230044868815,151.0,200.0,-0.0,BE,-3.52,84.73,False,False
2022-05-30,2022,upper,2022-05-29 19:14:00-04:00,12733.78235199662,48.25,72.375,-0.0,BE,-23.218,13.532,True,True
2022-05-30,2022,upper,2022-05-29 19:33:00-04:00,12748.128693461784,48.25,72.375,-0.0,BE,-8.871,27.879,False,False
2022-05-30,2022,upper,2022-05-29 22:22:00-04:00,12783.688544628802,31.0,46.5,-0.0,BE,-11.311,14.689,False,False
2022-05-30,2022,upper,2022-05-30 00:38:00-04:00,12815.212027252772,22.25,33.375,-33.375,SL,-34.788,11.212,,False
2022-05-31,2022,lower,2022-05-31 09:34:00-04:00,12581.52690726071,84.5,126.75,0.0,BE,-101.527,40.973,False,False
2022-06-07,2022,lower,2022-06-06 21:26:00-04:00,12495.726312429277,62.25,93.375,0.0,BE,-7.726,48.774,False,False
2022-06-07,2022,lower,2022-06-07 08:31:00-04:00,12439.248149815852,71.75,107.625,0.0,BE,-26.748,29.502,True,True
2022-06-08,2022,upper,2022-06-08 09:49:00-04:00,12764.47816450088,63.0,94.5,-0.0,BE,-18.522,77.478,False,False
2022-06-10,2022,lower,2022-06-10 08:30:00-04:00,12232.779875369513,46.0,69.0,-69.0,SL,-119.28,0.0,,False
2022-06-13,2022,lower,2022-06-12 21:23:00-04:00,11607.310561407776,61.0,91.5,0.0,BE,-12.561,60.939,False,False
2022-06-13,2022,lower,2022-06-13 04:18:00-04:00,11463.889350439938,74.75,112.125,112.125,TP,-2.639,118.861,False,False
2022-06-13,2022,lower,2022-06-13 10:27:00-04:00,11412.8317476103,114.5,171.75,0.0,BE,-68.082,43.168,False,False
2022-06-16,2022,lower,2022-06-16 09:54:00-04:00,11257.956617134842,107.5,161.25,0.0,BE,-129.207,32.793,True,True
2022-06-16,2022,lower,2022-06-16 10:05:00-04:00,11219.639261064722,122.25,183.375,0.0,BE,-90.889,33.861,True,True
2022-06-21,2022,upper,2022-06-21 03:31:00-04:00,11507.124027557198,50.5,75.75,-0.0,BE,-39.876,4.124,True,True
2022-06-21,2022,upper,2022-06-21 09:35:00-04:00,11554.674231574641,49.75,74.625,-74.625,SL,-77.326,0.0,,False
2022-06-24,2022,upper,2022-06-23 22:40:00-04:00,11818.83622306228,63.75,95.625,-0.0,BE,-23.664,8.586,True,True
2022-06-24,2022,upper,2022-06-24 01:39:00-04:00,11874.846477759074,55.0,82.5,-0.0,BE,-30.904,69.596,False,False
2022-06-24,2022,upper,2022-06-24 09:32:00-04:00,11895.125130442535,29.75,44.625,-44.625,SL,-58.375,8.125,,False
2022-06-27,2022,upper,2022-06-27 03:34:00-04:00,12236.810160825215,37.25,55.875,-0.0,BE,-25.19,12.56,True,True
2022-06-29,2022,lower,2022-06-29 09:45:00-04:00,11573.314839174785,85.5,128.25,128.25,TP,0.0,145.185,,False
2022-06-30,2022,lower,2022-06-30 10:02:00-04:00,11378.472697492016,195.25,200.0,200.0,TP,-27.473,210.527,False,False
2022-06-30,2022,lower,2022-06-30 10:02:00-04:00,11380.624869557465,195.25,200.0,200.0,TP,-29.625,208.375,False,False
2022-07-05,2022,upper,2022-07-04 19:06:00-04:00,11729.578380953579,103.0,154.5,154.5,TP,-13.672,158.078,False,False
2022-07-07,2022,upper,2022-07-07 10:52:00-04:00,12064.931469469657,136.25,200.0,-0.0,BE,-17.069,37.931,True,True
2022-07-12,2022,lower,2022-07-12 02:01:00-04:00,11783.392712713761,20.5,30.75,30.75,TP,-6.893,37.607,,False
2022-07-13,2022,lower,2022-07-13 08:30:00-04:00,11579.068530530343,33.0,49.5,49.5,TP,-23.319,55.681,,False
2022-07-13,2022,lower,2022-07-13 08:30:00-04:00,11709.247550843076,33.0,49.5,-49.5,SL,-153.498,0.0,,False
2022-07-15,2022,upper,2022-07-15 08:48:00-04:00,11888.583341969457,38.25,57.375,-57.375,SL,-73.417,4.333,,False
2022-07-18,2022,upper,2022-07-18 03:37:00-04:00,12162.60462922617,31.75,47.625,-0.0,BE,-16.645,29.605,True,True
2022-07-20,2022,upper,2022-07-19 22:36:00-04:00,12354.526735464444,29.0,43.5,-0.0,BE,-3.973,13.527,False,False
2022-07-20,2022,upper,2022-07-20 10:47:00-04:00,12442.439464275212,94.25,141.375,-0.0,BE,-48.811,4.939,True,True
2022-07-21,2022,upper,2022-07-21 08:43:00-04:00,12544.34347200561,24.75,37.125,37.125,TP,-16.157,39.593,,False
2022-07-26,2022,lower,2022-07-26 09:45:00-04:00,12210.07686467328,50.25,75.375,0.0,BE,-52.077,49.923,True,True
2022-08-01,2022,upper,2022-08-01 10:51:00-04:00,13088.189952220942,172.25,200.0,-0.0,BE,-20.56,58.44,False,False
2022-08-03,2022,upper,2022-08-03 09:56:00-04:00,13108.99430266321,46.0,69.0,-0.0,BE,-64.256,48.244,True,True
2022-08-04,2022,upper,2022-08-04 06:04:00-04:00,13312.843340278974,53.75,80.625,-0.0,BE,-43.157,6.343,True,True
2022-08-09,2022,lower,2022-08-09 09:31:00-04:00,13061.266921843504,39.75,59.625,-59.625,SL,-63.017,31.233,,False
2022-08-10,2022,upper,2022-08-10 08:30:00-04:00,13302.994635853946,36.0,54.0,-54.0,SL,-65.505,44.245,,False
2022-08-11,2022,upper,2022-08-10 20:27:00-04:00,13439.758793471228,27.25,40.875,-0.0,BE,-17.991,16.759,True,True
2022-08-11,2022,upper,2022-08-11 08:30:00-04:00,13494.733078156496,45.5,68.25,-0.0,BE,-15.517,41.483,True,True
2022-08-11,2022,upper,2022-08-11 10:05:00-04:00,13539.715846427483,57.5,86.25,86.25,TP,-35.284,95.966,,False
2022-08-11,2022,upper,2022-08-11 10:15:00-04:00,13561.306199819333,57.5,86.25,86.25,TP,-13.694,93.806,,False
2022-08-15,2022,upper,2022-08-15 09:54:00-04:00,13606.256169569082,48.75,73.125,-0.0,BE,-28.244,67.006,False,False
2022-08-19,2022,lower,2022-08-19 06:43:00-04:00,13365.945639921973,31.5,47.25,0.0,BE,-7.696,30.554,False,False
2022-08-19,2022,lower,2022-08-19 09:50:00-04:00,13321.025025966936,34.0,51.0,0.0,BE,-44.025,5.725,True,True
2022-08-19,2022,lower,2022-08-19 10:09:00-04:00,13293.015863515035,125.0,187.5,0.0,BE,-43.766,21.734,True,True
2022-08-22,2022,lower,2022-08-22 03:26:00-04:00,13148.997800446936,38.25,57.375,-57.375,SL,-59.498,1.752,,False
2022-08-23,2022,lower,2022-08-23 02:21:00-04:00,12840.755364146054,43.75,65.625,65.625,TP,-17.255,67.745,,False
2022-08-23,2022,lower,2022-08-23 02:36:00-04:00,12836.79262784472,43.75,65.625,65.625,TP,-13.293,68.207,,False
2022-08-25,2022,upper,2022-08-25 10:25:00-04:00,13096.517773170734,87.0,130.5,33.76777317073356,cutoff,-21.482,99.268,False,False
2022-08-26,2022,upper,2022-08-26 09:03:00-04:00,13169.443883299631,78.75,118.125,118.125,TP,-50.556,168.944,,False
2022-08-30,2022,lower,2022-08-30 10:46:00-04:00,12284.974091751095,126.5,189.75,0.0,BE,-15.724,110.776,False,False
2022-09-02,2022,upper,2022-09-02 08:38:00-04:00,12400.766479503596,45.5,68.25,68.25,TP,0.0,70.266,,False
2022-09-06,2022,lower,2022-09-06 10:12:00-04:00,11943.492632717136,168.75,200.0,200.0,TP,-13.493,200.007,False,False
2022-09-06,2022,lower,2022-09-06 10:13:00-04:00,11931.358520496404,168.75,200.0,200.0,TP,0.0,208.141,,False
2022-09-09,2022,upper,2022-09-09 00:48:00-04:00,12406.704601741834,18.0,27.0,27.0,TP,-7.295,29.955,False,False
2022-09-09,2022,upper,2022-09-09 03:27:00-04:00,12452.290778087321,35.25,52.875,-0.0,BE,-2.709,44.541,False,False
2022-09-12,2022,upper,2022-09-11 20:00:00-04:00,12706.163063434018,19.75,29.625,29.625,TP,-1.837,29.663,,False
2022-09-12,2022,upper,2022-09-12 04:42:00-04:00,12763.025908248905,49.25,73.875,-0.0,BE,-11.474,73.776,False,False
2022-09-12,2022,upper,2022-09-12 10:00:00-04:00,12821.26914206977,110.25,165.375,-0.0,BE,-16.981,64.019,False,False
2022-09-13,2022,upper,2022-09-13 08:30:00-04:00,12973.35751315287,25.0,37.5,37.5,TP,0.0,416.358,,False
2022-09-13,2022,lower,2022-09-13 08:38:00-04:00,12534.14248684713,25.0,37.5,-37.5,SL,-55.892,16.608,,False
2022-09-16,2022,lower,2022-09-16 08:57:00-04:00,11841.776479599794,37.25,55.875,0.0,BE,-57.026,29.474,True,True
2022-09-20,2022,upper,2022-09-19 19:51:00-04:00,12074.777340173583,23.25,34.875,34.875,TP,-17.723,38.027,False,False
2022-09-23,2022,lower,2022-09-23 06:46:00-04:00,11406.62824728022,59.0,88.5,0.0,BE,-27.128,8.622,True,True
2022-09-28,2022,lower,2022-09-27 22:12:00-04:00,11205.345983893674,123.0,184.5,0.0,BE,-21.346,77.154,False,False
2022-09-28,2022,lower,2022-09-27 22:19:00-04:00,11200.453623716281,123.0,184.5,0.0,BE,-16.454,82.046,False,False
2022-10-03,2022,lower,2022-10-02 19:52:00-04:00,10951.813380464959,71.25,106.875,0.0,BE,-53.563,3.937,True,True
2022-10-04,2022,upper,2022-10-03 20:17:00-04:00,11394.19061439567,48.0,72.0,-0.0,BE,-6.309,58.941,False,False
2022-10-04,2022,upper,2022-10-04 02:46:00-04:00,11443.811619535041,29.25,43.875,-43.875,SL,-45.188,15.562,,False
2022-10-07,2022,lower,2022-10-07 08:51:00-04:00,11320.090857567091,22.75,34.125,34.125,TP,-17.341,37.159,,False
2022-10-07,2022,lower,2022-10-07 09:44:00-04:00,11293.145995587087,243.5,200.0,0.0,BE,-88.646,0.0,True,True
2022-10-07,2022,lower,2022-10-07 10:01:00-04:00,11210.846316789759,162.25,200.0,0.0,BE,-15.596,64.904,False,False
2022-10-11,2022,lower,2022-10-11 09:56:00-04:00,10839.30938560433,63.25,94.875,94.875,TP,-50.809,95.441,False,False
2022-10-11,2022,lower,2022-10-11 09:58:00-04:00,10828.911918928978,63.25,94.875,94.875,TP,-40.412,100.338,False,False
2022-10-13,2022,lower,2022-10-13 08:30:00-04:00,10626.049230701945,79.5,119.25,-119.25,SL,-119.549,0.0,,False
2022-10-14,2022,upper,2022-10-13 22:31:00-04:00,11160.575769298055,105.5,158.25,-0.0,BE,-13.424,28.326,False,False
2022-10-18,2022,upper,2022-10-17 23:42:00-04:00,11282.132898557971,15.25,22.875,-22.875,SL,-30.867,9.383,,False
2022-10-25,2022,upper,2022-10-25 09:31:00-04:00,11564.971176348332,34.0,51.0,-51.0,SL,-54.279,42.471,,False
2022-10-27,2022,lower,2022-10-27 09:51:00-04:00,11295.296535945847,103.75,155.625,155.625,TP,-31.547,157.703,,False
2022-11-03,2022,lower,2022-11-03 06:18:00-04:00,10890.143606830316,42.75,64.125,0.0,BE,-49.894,3.106,True,True
2022-11-03,2022,lower,2022-11-03 07:28:00-04:00,10838.772800764338,69.25,103.875,0.0,BE,-22.773,20.227,True,True
2022-11-03,2022,lower,2022-11-03 09:44:00-04:00,10785.242101442029,56.75,85.125,85.125,TP,-77.242,91.758,False,False
2022-11-03,2022,lower,2022-11-03 09:45:00-04:00,10764.719610538341,56.75,85.125,85.125,TP,-56.72,95.28,,False
2022-11-08,2022,upper,2022-11-08 10:48:00-05:00,11131.65562868064,97.75,146.625,-0.0,BE,-99.594,21.156,True,True
2022-11-10,2022,upper,2022-11-10 08:30:00-05:00,11198.403031557606,27.25,40.875,40.875,TP,-39.097,41.403,,False
2022-11-10,2022,upper,2022-11-10 08:45:00-05:00,11265.117067630265,27.25,40.875,-40.875,SL,-41.883,8.367,,False
2022-11-11,2022,upper,2022-11-11 00:48:00-05:00,11701.105117735204,30.5,45.75,-0.0,BE,-44.145,0.855,True,True
2022-11-11,2022,upper,2022-11-11 02:46:00-05:00,11747.73290059356,34.0,51.0,-0.0,BE,-11.267,38.483,False,False
2022-11-15,2022,upper,2022-11-15 07:27:00-05:00,11911.900365803349,25.75,38.625,-0.0,BE,-33.6,7.65,True,True
2022-11-15,2022,upper,2022-11-15 08:30:00-05:00,11963.510825379766,62.5,93.75,-93.75,SL,-114.239,0.0,,False
2022-11-17,2022,lower,2022-11-17 08:08:00-05:00,11592.448534422849,66.25,99.375,0.0,BE,-40.699,27.801,True,True
2022-11-17,2022,lower,2022-11-17 09:00:00-05:00,11555.739174620234,78.5,117.75,117.75,TP,-27.489,137.011,False,False
2022-11-18,2022,upper,2022-11-18 05:40:00-05:00,11797.285748835813,63.0,94.5,-0.0,BE,-22.714,10.786,True,True
2022-11-22,2022,lower,2022-11-22 03:32:00-05:00,11549.211504960516,31.5,47.25,47.25,TP,-22.712,50.538,,False
